category,rate,name,address,url,price_range
"Local Services,Fashion",5.0 star rating,styln,,,
"Adult Entertainment,Dance Clubs",2.5 star rating,everything darlin,,,$$
Shopping,3.0 star rating,walking company the ,,,$$$
Shoe Stores,3.0 star rating,stride-rite,,,$$$
"Newspapers & Magazines,Cards & Stationery",4.0 star rating,one stop news,,,$$
"Fast Food,Southern",3.5 star rating,bojangles,,,$
"Asian Fusion,Bars,American (New)",2.5 star rating,the elephant bar,,,$$
"Car Dealers,Auto Repair",3.0 star rating,mercedes of eugene,,,
Hair Salons,4.5 star rating,hairstylers cart ,,,$$
Sandwiches,4.5 star rating,nc hammocks,,,$$
Hats,3.0 star rating,hat club,,,$$
"Department Stores,Cosmetics & Beauty Supply",4.0 star rating,stunna shades,,,$$$
Dry Cleaning & Laundry,,dependable cleaners,,,
"Grocery,Korean",4.0 star rating,asiana noodle,,,$
Italian,3.0 star rating,buca di bepo,,,$$
"American (New),Breakfast & Brunch",4.0 star rating,b h hobart jewelers,,,$$
"Burgers,American (Traditional)",3.0 star rating,fudduckers,,,$$
"Botanical Gardens,Museums",4.5 star rating,fragrance place cart ,,,
"Grocery,Health Markets",4.5 star rating,starfruit hawaiian,,,$$
Optometrists,1.5 star rating,vision works,,,
"Bars,Tobacco Shops",4.5 star rating,aficionados cigars,,,$$
Dive Bars,3.5 star rating,boot hyde out,,,$
Hair Salons,,illussions hair salon,,,
Toy Stores,4.5 star rating,all 4 anime,,,$$$
"American (New),Modern European,Breakfast & Brunch",4.0 star rating,sucker punch clothing,,,$$$
"Women's Clothing,Men's Clothing,Used, Vintage & Consignment",4.0 star rating,cap fever,,,$
"Hair Stylists,Blow Dry/Out Services,Hair Extensions",5.0 star rating,nail spa experts,,,$$$
Pediatric Dentists,4.5 star rating,childrens dental,,,
Landmarks & Historical Buildings,4.5 star rating,jungle george bungee jump,,,
"Music & DVDs,Videos & Video Game Rental",4.5 star rating,wigs amor,,,$$
"Department Stores,Cosmetics & Beauty Supply,Kitchen & Bath",4.0 star rating,solarex sunglasses,,,$$$
Furniture Stores,5.0 star rating,designer house furniture,,,$$
"Videographers,Video/Film Production",5.0 star rating,classic color photo,,,
,,valor security,,,
"Car Wash,Auto Detailing",4.0 star rating,magic auto detail,,,
Furniture Stores,4.5 star rating,jcpenney home store,,,$$
Landmarks & Historical Buildings,5.0 star rating,la defensa,,,
"Men's Clothing,Women's Clothing",4.5 star rating,raven rock workwear,,,$$$
Hair Salons,4.5 star rating,regis hairstyles,,,$$
Jewelry,5.0 star rating,legacy computer repair,,,$$$
"Banks & Credit Unions,Investing",4.5 star rating,wachovia bank,,,
"Southern,Soul Food",4.0 star rating,folks for folks,,,$$
"Tattoo,Piercing",4.5 star rating,intrique jewelers,,,$$
"Lingerie,Bridal",4.5 star rating,the edge etc ,,,$$$
"Antiques,Used, Vintage & Consignment",4.5 star rating,dees collectibles and gifts,,,$$
Mexican,4.0 star rating,guadalajara grill,,,$
Cafes,3.5 star rating,yali,,,$
"Women's Clothing,Men's Clothing,Used, Vintage & Consignment",4.0 star rating,butterfly consignments,,,$
Hospitals,,healthwise,,,
"Arts & Crafts,Flowers & Gifts",4.5 star rating,socially write,,,$$
"Women's Clothing,Swimwear",5.0 star rating,impulse boutique,,,$$$
"Hair Salons,Barbers,Hair Removal",4.5 star rating,bo rics hair salon,,,$
Active Life,4.0 star rating,hills of grace kids zone ,,,
Hair Salons,4.5 star rating,r stafford company,,,$$$
"Accessories,Women's Clothing",,something different,,,
Photographers,5.0 star rating,acrchivers photo memory,,,
Food Stands,4.5 star rating,fry bread,,,$
Funeral Services & Cemeteries,4.0 star rating,pictures of years ago,,,
"Men's Clothing,Leather Goods,Jewelry",4.5 star rating,ciao accessories,,,$$$$
"Cards & Stationery,Art Supplies",4.5 star rating,sticker shop inc ,,,$$
Medical Spas,1.0 star rating,sona medspa,,,
"Local Flavor,Mass Media",2.5 star rating,itz a puzzle,,,
Grocery,1.0 star rating,albertsonssav-on,,,$$
"Desserts,Chocolatiers & Shops",4.0 star rating,ah collection,,,$$$
Asian Fusion,4.5 star rating,dr steven yu dds,,,$$$
"Financial Advising,Check Cashing/Pay-day Loans,Mortgage Brokers",,spring leaf financial,,,
"Japanese,Sushi Bars",3.5 star rating,takara japanese restaurant,,,$$
"Indian,Coffee & Tea,Internet Cafes",4.0 star rating,masala xpress,,,$
Hair Salons,,shear madness for kids,,,$$
"Music & DVDs,Videos & Video Game Rental",4.5 star rating,tomorrows world,,,$$
Women's Clothing,5.0 star rating,sylvie unique boutique,,,$$$$
Seafood,4.0 star rating,harbour lights,,,$$
Bookstores,3.5 star rating,barnesnoble,,,$$
"Department Stores,Men's Clothing,Women's Clothing,Furniture Stores,Flowers & Gifts,Personal Shopping",3.5 star rating,anastasias bath body,,,$$
Italian,3.5 star rating,tuffys auto service,,,$$$
"Sandwiches,Cheesesteaks",2.5 star rating,charleys coney island,,,$
Burgers,4.0 star rating,burgers in paradise,,,$$
Optometrists,5.0 star rating,eye trends,,,
Hair Salons,5.0 star rating,urban vibe,,,$$
"Delis,Sandwiches",4.5 star rating,lennys bagels,,,$$
,,m y jewelry,,,
Videos & Video Game Rental,4.0 star rating,as kindred spirits,,,$
"Men's Clothing,Women's Clothing",3.5 star rating,aristocracy,,,$$$$
Banks & Credit Unions,2.5 star rating,central pacific bank,,,
"Burgers,American (New),Gastropubs",4.0 star rating,burgers and beer,,,$$
"Chocolatiers & Shops,Desserts",4.5 star rating,charlotte candy company,,,$$
"Art Galleries,Venues & Event Spaces",3.5 star rating,images by regis,,,$$
"American (New),Tapas/Small Plates,Gastropubs",4.0 star rating,iowa food cooperative,,,$$
"Lingerie,Bridal",4.5 star rating,sophias heart,,,$$$
"Bars,American (Traditional)",4.0 star rating,ruggles green,,,$
"Cosmetics & Beauty Supply,Hair Salons",4.0 star rating,girlie girl,,,$$
Aquariums,3.0 star rating,forever silver by irwin p,,,
Shoe Repair,4.5 star rating,instant shoe repair,,,
"Women's Clothing,Accessories",3.5 star rating,bluebird boutique,,,$$$
American (New),3.5 star rating,blackhawk grille,,,$$
"Videographers,Session Photography,Event Photography",,pinups,,,
"Outdoor Gear,Surf Shop",4.5 star rating,redondo beach watch ,,,$$
Photography Stores & Services,2.5 star rating,jcpenney portrait,,,$$$
Bookstores,1.0 star rating,bookworm,,,$$
"Massage Therapy,Massage Schools",5.0 star rating,chinese pressure massage,,,
"Burgers,American (Traditional),Sandwiches",3.0 star rating,johnny rockets,,,$$
"Accessories,Women's Clothing",,reiss,,,
"Lounges,Dance Clubs,Party & Event Planning",3.0 star rating,party hoppers,,,$$$
"Sewing & Alterations,Men's Clothing",4.5 star rating,lans tailors,,,$
Stadiums & Arenas,4.5 star rating,powerbalance,,,
"Women's Clothing,Accessories",4.0 star rating,morning glory,,,$$$
"Music Venues,Venues & Event Spaces",4.5 star rating,fun time arcade,,,$$
Bakeries,3.5 star rating,bliss cupcakes,,,$$
"Shoe Stores,Accessories",4.5 star rating,incredible me,,,$$$
"Massage,Skin Care",4.5 star rating,relaxation touch,,,$$
Doctors,,michael murray,,,
Cosmetics & Beauty Supply,3.0 star rating,aveda belle isle,,,$$
"Auto Repair,Smog Check Stations",4.5 star rating,prestige,,,
"Mobile Phones,Mobile Phone Repair",4.0 star rating,pro wireless - t-mobile,,,$$
"Massage,Acupuncture",4.5 star rating,asian acupressure center,,,$$
Skin Care,5.0 star rating,jaybee cell accessories,,,$$
"Nail Salons,Day Spas",4.0 star rating,solemate,,,$$
Desserts,4.5 star rating,gifts of asia,,,$$$
"Dim Sum,Bakeries",4.0 star rating,chi dynasty,,,$
"Local Flavor,Landmarks & Historical Buildings",4.0 star rating,usa mini post-office,,,
Burgers,,the counter burger,,,
Mexican,4.0 star rating,taqueria garibaldi,,,$
"Japanese,Karaoke,Sushi Bars",4.0 star rating,suki hana,,,$$
Churches,5.0 star rating,journeys,,,
"Greek,Mediterranean,Middle Eastern",4.0 star rating,petra mediterranean grill,,,$
American (New),4.5 star rating,brenemans tailoring,,,$$$
Cinema,4.5 star rating,regal north hills stadium,,,
"American (New),Bars",3.5 star rating,self storage at greenwood mall,,,$$$
"Home Decor,Nurseries & Gardening",4.5 star rating,fox eye care group,,,$$$
,,chinese combo,,,
"Drugstores,Cosmetics & Beauty Supply,Convenience Stores",4.5 star rating,golden rose cosmetics,,,$$
Mortgage Brokers,4.5 star rating,citizens diamond,,,
"Southern,Soul Food",4.0 star rating,soul daddy,,,$$
"Child Care & Day Care,Preschools,Elementary Schools",3.0 star rating,childtime learning center,,,
Sandwiches,4.0 star rating,kings plaza newstand,,,$
"Bars,American (New),Breakfast & Brunch",3.0 star rating,shoneys,,,$$$
Mexican,2.0 star rating,green salsa,,,$
Hair Salons,5.0 star rating,viva nail salon,,,$$
"Auto Repair,Body Shops,Auto Detailing",5.0 star rating,body shop,,,
"Specialty Food,Middle Eastern,Persian/Iranian",4.0 star rating,westwood tobacco,,,$
Coffee & Tea,4.5 star rating,ebar at nordstrom,,,$
Ice Cream & Frozen Yogurt,4.0 star rating,jamaca me tan,,,$
"Bakeries,Desserts",4.5 star rating,white flower cake cart ,,,$$
"Women's Clothing,Accessories",4.0 star rating,masons leather boutique,,,$$
"American (Traditional),Sports Bars,Chicken Wings",2.5 star rating,malibu wings,,,$$
"Lingerie,Women's Clothing",3.0 star rating,somas intimates,,,$$
"Beer, Wine & Spirits,Grocery",4.5 star rating,lebeaus coffee and cream,,,$$
"Newspapers & Magazines,Cards & Stationery",4.0 star rating,express newstand,,,$$
Jewelry,5.0 star rating,city jewellers,,,$$
"Pet Groomers,Pet Stores",5.0 star rating,that dirty dog,,,
"Asian Fusion,Thai",4.0 star rating,typhoon!,,,$$
"Men's Clothing,Formal Wear",2.5 star rating,davids uniforms,,,$$$
Skin Care,2.5 star rating,proactiv,,,$$
"Chinese,Delis",3.5 star rating,silver place,,,$
"Caribbean,Cuban,Tapas Bars",4.0 star rating,chao cajun,,,$$
"Bridal,Accessories",4.0 star rating,glory fashion dresses,,,$$$$
"Shoe Stores,Sports Wear",5.0 star rating,feet works,,,$$
"Ice Cream & Frozen Yogurt,Juice Bars & Smoothies",2.5 star rating,love berry,,,$
American (Traditional),4.5 star rating,taxis hamburgers,,,
"Music & DVDs,Videos & Video Game Rental",4.5 star rating,river center jewelers,,,$$
Mobile Phones,3.0 star rating,sprint ,,,$$
"Costumes,Accessories",4.0 star rating,butterfly hair clips,,,$$$
,,shaheen restaurant,,,
Mobile Phones,3.0 star rating,sprint store ,,,$$
"Skin Care,Cosmetics & Beauty Supply",4.5 star rating,signature scents,,,$$
"Vegetarian,Chinese",4.0 star rating,sesame hut,,,$$
Sporting Goods,3.5 star rating,cabelas ,,,$$
"Acupuncture,Massage",4.5 star rating,oriental chi massage,,,$$
Barbeque,3.5 star rating,aloha bbq,,,$$
"Jewelry,Watches",4.5 star rating,universal fine jewelers,,,$$
"Printing Services,Graphic Design,Signmaking",3.0 star rating,son graphics,,,
Hair Salons,4.0 star rating,super cuts,,,$
Interior Design,1.0 star rating,le petit chateau,,,
"Cards & Stationery,Ethnic Food,Kitchen & Bath",4.5 star rating,cell exchange,,,$
"Skin Care,Laser Hair Removal,Medical Spas",4.5 star rating,escape nailsspa,,,$$$
Skin Care,1.5 star rating,premiere skin care,,,$$$$
"Airport Shuttles,Taxis,Limos",5.0 star rating,yellow auto cab,,,
Steakhouses,4.0 star rating,ed spencer real estate,,,$$$
Chocolatiers & Shops,4.0 star rating,chocolatier blue,,,$$
"Bakeries,American (Traditional),Breakfast & Brunch",3.5 star rating,cafe nineteen,,,$$
"Chinese,Specialty Food",2.5 star rating,china bowl,,,$
"Men's Clothing,Women's Clothing,Department Stores",2.0 star rating,macys furniture,,,$$
Women's Clothing,3.5 star rating,bohemian chic,,,$$$
"Gyms,Day Spas,Sports Wear",3.5 star rating,action master,,,$$$
"Airport Shuttles,Public Transportation",3.0 star rating,airearth,,,
"Burgers,American (Traditional)",4.0 star rating,rave,,,$$
Eyewear & Opticians,4.5 star rating,sunglass hut company,,,$$$
"Local Flavor,Mass Media",2.5 star rating,aviation extreme,,,
,,i accessories,,,
"Mexican,Lounges",4.0 star rating,crispy,,,$
"Trainers,Chiropractors",5.0 star rating,marlon sporting goods,,,
Cosmetics & Beauty Supply,5.0 star rating,varieties,,,$
"Local Flavor,Mass Media",2.5 star rating,northwest career ctr ,,,
"Coffee & Tea,Sandwiches",4.0 star rating,grill and capitol,,,$$
Art Supplies,4.5 star rating,paper paper,,,$$
"Toy Stores,Jewelry,Cards & Stationery",5.0 star rating,wishes toy wonderland,,,$$
"Chiropractors,Massage,Acupuncture",5.0 star rating,lifestyle family chiro ,,,$$
Massage,,rose spa,,,
"Piercing,Tattoo",5.0 star rating,coast ink,,,$$
"Family Practice,Urgent Care,Internal Medicine",4.5 star rating,pop ngo,,,
"Sushi Bars,Japanese",4.0 star rating,hayashi hibachi,,,$$
"Museums,Art Galleries,Bookstores",5.0 star rating,havana jim,,,$$
Jewelry,5.0 star rating,d and d,,,$$
"Drugstores,Cosmetics & Beauty Supply,Convenience Stores",4.5 star rating,freestyle beauty supply,,,$$
"Electronics,Photography Stores & Services",3.0 star rating,1200 images,,,$$
Barbers,4.5 star rating,all heads barber,,,$$
"Cosmetics & Beauty Supply,Skin Care,Gift Shops",4.0 star rating,card carousel,,,$$
"Computers,IT Services & Computer Repair",4.5 star rating,dell direct,,,$
"Sports Wear,Leather Goods",5.0 star rating,pink palm company,,,$$$
,5.0 star rating,command security inc ,,,
"Jewelry,Watches,Watch Repair",4.0 star rating,watch stop,,,$$
Tours,5.0 star rating,rustic country,,,
Eyewear & Opticians,5.0 star rating,affordable eyewear,,,$$
Mobile Phones,3.0 star rating,wireless planet,,,$$
,,minas salon,,,
"Antiques,Art Galleries,Art Supplies",5.0 star rating,pasadena antique mall,,,$$$
"Chocolatiers & Shops,Desserts",4.5 star rating,sublime chocolate,,,$$
"Used, Vintage & Consignment,Thrift Stores",3.5 star rating,discovery shop,,,$
Jewelry,4.5 star rating,royale jewelers diamond ,,,$$
Hair Stylists,4.5 star rating,colonial park barbers,,,$$
Toy Stores,4.0 star rating,toy barn,,,$$$
Veterinarians,4.0 star rating,animal clinic,,,
"Photography Stores & Services,Video/Film Production",5.0 star rating,memories to dvd,,,$$
Apartments,3.0 star rating,foodsteps office,,,
Stadiums & Arenas,4.5 star rating,larry cushion trophies,,,
"Mexican,Burgers,Dive Bars",4.5 star rating,maria mias mexican,,,$$
Professional Services,5.0 star rating,r design llc,,,
"Nail Salons,Hair Salons",3.5 star rating,dl salon,,,$
"Interior Design,Home Organization,Painters",5.0 star rating,home decor unlimited,,,
"Photography Stores & Services,Photo Booth Rentals",4.5 star rating,photo 4 you,,,$$
"Music & DVDs,Bookstores",4.5 star rating,chevy chase bridal,,,$
"Women's Clothing,Men's Clothing,Accessories",4.0 star rating,ab accessories iii,,,$$
Department Stores,3.0 star rating,ross dress for less,,,$
Real Estate Agents,5.0 star rating,elite pacific properties,,,
Convenience Stores,4.5 star rating,goodies convenience store,,,$
"Cosmetics & Beauty Supply,Skin Care",4.5 star rating,scrub shop,,,$$$
"American (New),Asian Fusion",4.5 star rating,american momentum bank,,,$$$$
Shoe Repair,4.5 star rating,toms shoe repair,,,
Shoe Stores,3.0 star rating,foot action,,,$$$
Nail Salons,3.0 star rating,city nail spa,,,$$
"Burmese,Chinese",4.0 star rating,thai village noodle house,,,$
"Bookstores,Newspapers & Magazines,Jazz & Blues",4.5 star rating,the kansas city store,,,$$
"Photography Stores & Services,Photographers",4.0 star rating,studio express,,,$$
Tours,4.5 star rating,expedia cruise center,,,
"Bookstores,Newspapers & Magazines",5.0 star rating,hudson news,,,$
"Art Galleries,Venues & Event Spaces",4.0 star rating,private gallery,,,$$
"Bookstores,Arts & Entertainment",5.0 star rating,everything $10,,,$
Ice Cream & Frozen Yogurt,4.0 star rating,yogurt creation,,,$$
Steakhouses,4.0 star rating,ruths chris steakhouse,,,$$$$
Mexican,4.0 star rating,el segundo sol,,,$$
"Sushi Bars,Japanese,Music Venues",4.0 star rating,harry richies jewelers,,,$$
"Ramen,Food Court",3.5 star rating,great japan,,,$$
"Jewelry,Women's Clothing,Accessories",4.5 star rating,ms baubles,,,$$$
"Office Equipment,Printing Services",4.5 star rating,business with pleasure,,,$
"Women's Clothing,Men's Clothing,Accessories",4.0 star rating,dakota watch co,,,$$
Hardware Stores,4.5 star rating,mr tool,,,$$
"Hair Salons,Massage",5.0 star rating,shapes,,,$$
Stadiums & Arenas,4.5 star rating,sams crossroads optical,,,
"Barbeque,Pubs",3.5 star rating,schaeffer eye center,,,$$
Public Services & Government,,navy recruiters,,,
"Coffee & Tea,Bikes,American (New)",4.0 star rating,spd training unit,,,$
"Investing,Financial Advising",3.0 star rating,salem five bank,,,
Shopping Centers,3.5 star rating,perfumania kiosk,,,$$
Cards & Stationery,5.0 star rating,hallmark,,,$
"Vietnamese,Delis",4.0 star rating,ba-le sandwich,,,$
Italian,3.0 star rating,olive garden,,,$$
"Women's Clothing,Accessories",5.0 star rating,nadias fashion shop,,,$$
"Fitness & Instruction,Adult Education",4.0 star rating,lukes locker,,,
Pet Stores,4.5 star rating,cvs training center,,,
Shared Office Spaces,4.5 star rating,urban station,,,
French,4.5 star rating,cafe nuage,,,$$$
"Music Venues,Venues & Event Spaces",4.5 star rating,brombergs fine jewelry,,,$$
Sewing & Alterations,4.0 star rating,c k alterations,,,
"Korean,Food Trucks",3.0 star rating,soma by chicos,,,$
"Ice Cream & Frozen Yogurt,Bakeries",4.5 star rating,constant cravings,,,$
Nail Salons,3.5 star rating,ocean nails,,,$
Mobile Phones,,global cellular accessories,,,
Hair Salons,5.0 star rating,red fox,,,$$
"Japanese,Sushi Bars",3.5 star rating,shopn save,,,$$
Auto Glass Services,4.0 star rating,levons,,,
"Active Life,Local Flavor",4.5 star rating,victorian carousel,,,
"Auto Parts & Supplies,Auto Repair",3.5 star rating,car toyz,,,
"Italian,Jazz & Blues",3.5 star rating,bistro tuscany,,,$$$
Auto Repair,5.0 star rating,car toys,,,
"Mobile Phone Repair,Electronics Repair",4.5 star rating,cellular necessities,,,
Nail Salons,,solar nailsspa,,,
Burgers,3.5 star rating,welliver productions,,,$
"Waxing,Nail Salons",4.5 star rating,deluxe nail spa,,,$
"Ice Cream & Frozen Yogurt,Bakeries",4.5 star rating,yumilicious,,,$
Hotels,3.5 star rating,aloft,,,$$
Nail Salons,4.0 star rating,nail perfection,,,$
Personal Shopping,5.0 star rating,shoppers world,,,$$
"Home Cleaning,Window Washing",4.5 star rating,housekeeping,,,
Barbers,4.5 star rating,plaza barber shop,,,$
Home Decor,4.0 star rating,handbag 101,,,$$
"Men's Clothing,Women's Clothing",5.0 star rating,the mens collection,,,$$$
Optometrists,4.5 star rating,fox eye care,,,
Discount Store,5.0 star rating,dollar village,,,$
"Music & DVDs,Videos & Video Game Rental",4.5 star rating,native american traders,,,$$
"Coffee & Tea,Desserts",4.0 star rating,fantasia,,,$
"Women's Clothing,Accessories",3.0 star rating,longoria collection,,,$$$
"Nail Salons,Hair Removal",5.0 star rating,professionalnail,,,$$
Sandwiches,4.5 star rating,bling bling wireless accs,,,$$
,3.0 star rating,the athletes foot,,,
Nail Salons,3.0 star rating,she she,,,$$
"Makeup Artists,Skin Care,Massage",4.5 star rating,lexy,,,$$
"Creperies,Food Stands",4.5 star rating,maison de crepes,,,$
"Arcades,Museums",4.5 star rating,coin it up,,,
Performing Arts,4.5 star rating,amphitheatre at station,,,
Museums,4.5 star rating,perfume pyramid,,,
"Men's Clothing,Women's Clothing",3.5 star rating,glitterati,,,$$$$
"Cards & Stationery,Ethnic Food,Kitchen & Bath",4.5 star rating,fragrances galore,,,$
Pediatric Dentists,3.0 star rating,cda dance academy,,,
"Cosmetics & Beauty Supply,Hair Extensions",3.5 star rating,all about wigs,,,$$
"Hair Removal,Eyelash Service",5.0 star rating,the art of threading,,,$
"Jazz & Blues,Japanese",4.0 star rating,afni,,,$$$
Italian,4.0 star rating,west cafe,,,$$
"Bridal,Outlet Stores",4.0 star rating,glamour,,,$$
American (New),1.0 star rating,the melting pot,,,
,,navy recruiting,,,
"Hardware Stores,Nurseries & Gardening,Appliances",3.0 star rating,langones florist,,,$$
"Chinese,Food Trucks",4.0 star rating,east pacific chinese,,,$
"Accessories,Women's Clothing",,inahs,,,
Farmers Market,5.0 star rating,nuts 4 you,,,$
Radio Stations,5.0 star rating,blue kiss photo,,,
"Tattoo,Piercing,Jewelry",4.5 star rating,silver image,,,$$
IT Services & Computer Repair,4.5 star rating,g5 slaon,,,
Day Spas,4.0 star rating,wall street for men,,,$$
"Breakfast & Brunch,American (New),Mediterranean",4.0 star rating,gallery eclectic bistro,,,$$$
"Jewelry,Cards & Stationery,Home Decor",4.5 star rating,candles connection,,,$$
"Music & DVDs,Bookstores",4.5 star rating,national book warehouse,,,$
"Women's Clothing,Accessories,Bridal",3.0 star rating,group usa,,,$$
"Cosmetics & Beauty Supply,Hair Salons",3.5 star rating,isis salon,,,$$
"Accessories,Hats",4.0 star rating,mr hats,,,$$
Jewelry,,jewelry world,,,
Pet Stores,4.5 star rating,living ruff,,,
"Stadiums & Arenas,Venues & Event Spaces",3.0 star rating,game stop upper level ,,,
"Gyms,Yoga,Rock Climbing",4.5 star rating,momentum indoor climbing,,,
French,3.5 star rating,travinia italian kitchen,,,$$$$
Framing,5.0 star rating,great frame up ,,,$$
Insurance,5.0 star rating,allstate insurance,,,
"American (New),Breakfast & Brunch",4.0 star rating,van dyke cafe,,,$$
"Day Spas,Skin Care,Massage",5.0 star rating,active sports massage,,,$$
"Bakeries,Candy Stores",4.5 star rating,moci,,,$
Leather Goods,4.5 star rating,fendi,,,$$$$
Discount Store,4.5 star rating,am variety store,,,$
"Japanese,Hawaiian,Chinese",4.5 star rating,octopus japanese fusion,,,$$$
"Sandwiches,Cheesesteaks,Chicken Wings",4.0 star rating,ricks steaks,,,$
Thai,3.0 star rating,tara thai,,,
"Women's Clothing,Shoe Stores,Men's Clothing",3.5 star rating,cs casual,,,$$$$
"Women's Clothing,Plus Size Fashion",4.0 star rating,intimates plus,,,$$$
"Pizza,Italian",4.0 star rating,tony and brunos,,,$$
"Hot Dogs,Sandwiches",4.0 star rating,fletchers music center,,,$$
"Hair Salons,Barbers",5.0 star rating,escape hair studio,,,$$$
"Drugstores,Grocery",2.5 star rating,kerr drugs,,,$$
"Dance Clubs,Gay Bars",3.5 star rating,remix,,,$
Banks & Credit Unions,,evertrust bank,,,
Pool Halls,4.0 star rating,brunswick zone,,,$$
Shoe Stores,4.5 star rating,all about feet,,,$$$
Sewing & Alterations,5.0 star rating,stitch it clothing alterations,,,
Cosmetics & Beauty Supply,3.0 star rating,pro beauty supply,,,$$
"Nail Salons,Hair Removal",2.5 star rating,generation nails,,,$
"Department Stores,Men's Clothing,Women's Clothing,Furniture Stores,Flowers & Gifts,Personal Shopping",3.5 star rating,crocs kiosk,,,$$
"Women's Clothing,Accessories",4.5 star rating,wolford,,,$$$
Bridal,5.0 star rating,seven salon,,,$$$
Men's Clothing,3.5 star rating,croix,,,$$$
"Performing Arts,Jazz & Blues,Music Venues",4.0 star rating,bb king’s blues club,,,$$
"Mexican,Bars,Breakfast & Brunch",3.0 star rating,langosta lounge,,,$$
"Indian,Pakistani",4.0 star rating,ground round,,,$$
"Personal Shopping,Women's Clothing,Men's Clothing",5.0 star rating,fabulous fashions,,,$$
Dry Cleaning & Laundry,4.0 star rating,st paul cleaners,,,$$$
"Art Galleries,Toy Stores,Hobby Shops",4.0 star rating,tees us,,,$$
Sewing & Alterations,5.0 star rating,exclusive alterations,,,
"Cosmetics & Beauty Supply,Hair Extensions",4.5 star rating,foil salon,,,$$
"Women's Clothing,Accessories,Men's Clothing",3.5 star rating,forever 21,,,$
"Personal Shopping,Women's Clothing,Men's Clothing",5.0 star rating,charity consignment,,,$$
"Meat Shops,Cheese Shops",4.0 star rating,hickory farms,,,$$
"Bikes,Bike Repair/Maintenance,Sports Wear",4.5 star rating,the odyssey,,,$$
,,sales consultant,,,
Banks & Credit Unions,3.0 star rating,bicici,,,
"Pizza,Italian",4.0 star rating,one potato two,,,$$
"Hair Extensions,Hair Stylists,Blow Dry/Out Services",5.0 star rating,super marios salon,,,$$
"Home Cleaning,Office Cleaning,Window Washing",4.5 star rating,iris impressions,,,
"Music & DVDs,Bookstores",4.5 star rating,gracie margaret childrens,,,$
"Cards & Stationery,Art Supplies",4.5 star rating,blue heaven gifts,,,$$
"Electronics Repair,Mobile Phones,Mobile Phone Repair",4.5 star rating,executive celluar,,,$$
"Jewelry,Watches",3.5 star rating,shreve ,,,$$$$
Museums,4.5 star rating,bernini platinum,,,
"Arts & Crafts,Flowers & Gifts",4.5 star rating,101 gifts,,,$$
"Bakeries,Coffee & Tea,Desserts",4.0 star rating,goodies,,,$
Coffee & Tea,4.5 star rating,better buzz coffee,,,$
"Candy Stores,Gelato,Desserts",4.5 star rating,sweet street,,,$$
Cuban,3.5 star rating,vafra dance,,,$$
"Interior Design,Home Organization",5.0 star rating,space creative,,,
"Outdoor Gear,Bike Rentals,Bikes",4.5 star rating,lax world,,,$$
"Pizza,Italian",4.0 star rating,bruno brothers pizza,,,$$
"Costumes,Accessories",4.0 star rating,eutopia books,,,$$$
"Barbers,Men's Hair Salons",4.5 star rating,the barber,,,$$
Ice Cream & Frozen Yogurt,4.5 star rating,paradise island ice cream,,,$
Hair Salons,4.0 star rating,goulds styling salon,,,$$
Fashion,4.0 star rating,handbags and accessories,,,
French,4.5 star rating,philips seafood express,,,$$$
"Pawn Shops,Gold Buyers",4.0 star rating,premium gold buyers,,,$$
Movers,4.0 star rating,palma furniture,,,
"Venues & Event Spaces,Art Galleries",4.5 star rating,the artisans group,,,$$
Martial Arts,,yong in martial arts,,,
Windows Installation,5.0 star rating,americas window,,,
Martial Arts,5.0 star rating,family martial arts,,,
"Department Stores,Men's Clothing,Women's Clothing,Furniture Stores,Flowers & Gifts,Personal Shopping",3.5 star rating,sephora inside jc penney,,,$$
"Department Stores,Cosmetics & Beauty Supply,Kitchen & Bath",4.0 star rating,hanas tailor made alterations,,,$$$
"Coffee & Tea,Specialty Food",5.0 star rating,nathans coffee,,,$
"Arcades,Museums",4.5 star rating,catch usa,,,
"Italian,Breakfast & Brunch,Cafes",3.5 star rating,hoque jewelry plus,,,$$
"Sports Wear,Bikes,Outdoor Gear",4.5 star rating,proimage capz,,,$$
"Coffee & Tea,Sandwiches",3.5 star rating,cupcake cafe,,,$
Local Services,5.0 star rating,wedding ring ,,,
Shoe Stores,4.0 star rating,achilles heel shoe repair,,,$$$
"Jazz & Blues,Lounges,Dance Clubs",3.5 star rating,hammond studio of dance,,,$$
Hair Stylists,4.5 star rating,david ryan salon,,,$$$
Cooking Schools,5.0 star rating,way to work,,,
Jewelry,,the jewelry box,,,
Men's Clothing,4.0 star rating,dolcegabbana,,,$$$$
Parks,5.0 star rating,just horse naround,,,
"Cosmetics & Beauty Supply,Hair Extensions",4.5 star rating,deb shops,,,$$
"Italian,Pizza",3.5 star rating,sasa cafe,,,$$
"Shopping Centers,Apartments",3.5 star rating,william e wood realty,,,$$$
Cinema,4.0 star rating,amc sunset place 24 with imax theatre - box office,,,
Dentists,4.5 star rating,dazzling white,,,
Korean,4.0 star rating,kims 707,,,$$
"Uniforms,Fashion,Screen Printing",,custom caps,,,$
"Pizza,Italian,Breakfast & Brunch",4.0 star rating,stevi bs pizza,,,$$
"Department Stores,Discount Store",2.5 star rating,dollar $mart,,,$
Mexican,4.0 star rating,la sandia,,,$$
"Chocolatiers & Shops,Candy Stores",4.5 star rating,michaels espresso,,,$$$
Indian,4.0 star rating,amirs kebab,,,$$$
