category,rate,name,address,url,price_range
"Jewelry,Women's Clothing",4.5 star rating,exotic accessories,,,$
Coffee & Tea,3.5 star rating,tullys coffee,,,$
"American (New),Asian Fusion",4.5 star rating,en ciel boutique,,,$$$$
Steakhouses,4.5 star rating,chop house ,,,$$$$
"Arts & Entertainment,Shopping Centers,Chinese",3.5 star rating,time square,,,$$
Desserts,3.0 star rating,blue sugar,,,$$
"Videos & Video Game Rental,Electronics",3.0 star rating,babbages,,,$$
"Shoe Stores,Sporting Goods",4.5 star rating,boarders skate shop,,,$$
Eyelash Service,4.0 star rating,lash out,,,$$
Filipino,2.5 star rating,miche,,,$
Furniture Stores,5.0 star rating,power of home,,,$$
"Greek,Mediterranean",4.5 star rating,estadio,,,$$$
Burgers,4.0 star rating,pearls,,,$$
Massage,,hair flair,,,
"Museums,Aquariums",4.0 star rating,lunar mini golf,,,
"Sports Wear,Shoe Stores",2.0 star rating,footlocker,,,$$
Mediterranean,4.0 star rating,pita jungle,,,$
Men's Clothing,4.0 star rating,fresh apparel,,,$$$
"Italian,Seafood,Steakhouses",3.5 star rating,i talia pizzeria,,,$$
Ice Cream & Frozen Yogurt,3.5 star rating,yogun fruz,,,$
Jewelry,5.0 star rating,benzer jewelers,,,$$
"Cosmetics & Beauty Supply,Hair Extensions",3.5 star rating,wig a do,,,$$
Diners,3.5 star rating,fifis diner,,,$
Mexican,3.5 star rating,el xochimilco,,,$$
"Latin American,Puerto Rican",4.0 star rating,quick view,,,$$
"Massage Therapy,Yoga",4.5 star rating,sparks preferred medical care,,,
"Bakeries,Pizza",4.5 star rating,bleeding heart bakery,,,$
Toy Stores,5.0 star rating,go! the game store,,,
Photographers,5.0 star rating,truly timeless,,,
"Women's Clothing,Shoe Stores,Men's Clothing",3.5 star rating,jones new york company,,,$$$$
Cambodian,4.0 star rating,kingduck,,,$$
"Women's Clothing,Accessories",4.0 star rating,jcpenney photo,,,$$
Dance Studios,4.5 star rating,big shot bungy,,,
"Jewelry,Watches",5.0 star rating,watch n jewels,,,$
Nail Salons,3.5 star rating,nailpros,,,$
"Internal Medicine,Family Practice",3.0 star rating,life strength of las vegas,,,
Contractors,3.5 star rating,bathfitter,,,
Employment Agencies,,management recruiters,,,
"Desserts,Vegan,Bakeries",5.0 star rating,sugar chef cupcakes,,,$
"Mobile Phones,Electronics Repair,Mobile Phone Repair",5.0 star rating,power cell,,,$$
"Shoe Stores,Sports Wear",5.0 star rating,show some toe,,,$$
"Women's Clothing,Plus Size Fashion",4.0 star rating,fashion value,,,$$$
Bakeries,4.0 star rating,michelle maries patisser,,,$$
Mobile Phones,4.0 star rating,t-cellular,,,$$
Fruits & Veggies,4.5 star rating,marvelous market,,,$
"Arcades,Museums",4.5 star rating,village roadshow gold class cinemas,,,
Eyewear & Opticians,5.0 star rating,sun glass hut sport,,,$$$
Persian/Iranian,4.0 star rating,flame kabob,,,$$
"Health & Medical,Home Services",5.0 star rating,angels home care,,,
"Cocktail Bars,Lounges",4.0 star rating,skylark tailors,,,$$
"Sporting Goods,Gift Shops,Trophy Shops",5.0 star rating,plaques plus,,,$$
"Mexican,Burgers,Dive Bars",4.5 star rating,jns shoe repair,,,$$
"Women's Clothing,Men's Clothing,Children's Clothing",3.5 star rating,penneys corner,,,$
,,insurance office,,,
Massage,4.5 star rating,yings massage,,,$$
"Cosmetics & Beauty Supply,Skin Care",4.5 star rating,zen,,,$$
Nail Salons,2.5 star rating,midtown nails,,,$$
Nail Salons,5.0 star rating,nail 1st,,,
"Cosmetic Dentists,Endodontists,Periodontists",5.0 star rating,all smiles dental dds,,,
"Bars,Tobacco Shops",4.5 star rating,news corner,,,$$
Accessories,4.0 star rating,porsche design,,,$$$
"Sports Wear,Bikes,Outdoor Gear",4.5 star rating,champs sports ii,,,$$
"Pizza,Vegetarian",4.5 star rating,westcoast airbrush,,,$
Juice Bars & Smoothies,4.0 star rating,juice stop,,,$$$
Massage,4.5 star rating,past tense,,,$$
Banks & Credit Unions,1.5 star rating,post oak bank,,,
"Women's Clothing,Accessories",4.0 star rating,chicos womens apparel,,,$$$
Leather Goods,4.5 star rating,leather place,,,$$$
Coffee & Tea,5.0 star rating,zoom shop,,,$
"Hair Extensions,Hair Stylists",4.5 star rating,sears beauty salon,,,$$$
Chinese,4.0 star rating,china one buffet,,,$$
"Men's Clothing,Women's Clothing,Books, Mags, Music & Video",4.5 star rating,who a u ,,,$$
,1.0 star rating,earthsavers,,,
"Fast Food,Chicken Wings",2.0 star rating,chicken now,,,$
"Sushi Bars,Japanese",4.0 star rating,avocado california roll and sushi,,,$$
Luggage,5.0 star rating,easy military travel,,,$$
Coffee & Tea,,flying saucer,,,$$
"Mexican,Desserts,Seafood",4.0 star rating,don pablos,,,$
"Dance Clubs,Pool Halls,Cocktail Bars",4.0 star rating,grand hall lounge,,,$$
"Steakhouses,Argentine,Tapas/Small Plates",4.0 star rating,argentine bean,,,$$$
"Personal Shopping,Women's Clothing,Men's Clothing",5.0 star rating,little fashionistas,,,$$
Shopping,3.0 star rating,walking company ,,,$$$
Interior Design,4.5 star rating,kress,,,
Department Stores,4.0 star rating,saras too boutique,,,$$$
Chocolatiers & Shops,4.5 star rating,ethel m chocolates,,,$$$
Bakeries,3.5 star rating,c orrico,,,$
Department Stores,4.0 star rating,pias auto accessories,,,$$$
"Bakeries,Desserts",4.0 star rating,silvania,,,$
,,gullivers travel,,,
"Bakeries,Bagels",2.0 star rating,college bakery,,,$
"Women's Clothing,Men's Clothing,Shoe Stores",3.5 star rating,texas running company,,,$$$
Ice Cream & Frozen Yogurt,4.5 star rating,swensens ice cream,,,$
Counseling & Mental Health,,conversations,,,
Internet Service Providers,1.5 star rating,clear wireless,,,
Festivals,4.5 star rating,yancy comics,,,
"Jewelry,Accessories,Women's Clothing",4.5 star rating,charlottes web,,,$$
Coffee & Tea,3.5 star rating,gloria jeans,,,$
Shoe Stores,4.5 star rating,foot locker ii,,,$$$
Nail Salons,3.0 star rating,lavande nail spa,,,$$
"Antiques,Used, Vintage & Consignment",4.5 star rating,norton ditto,,,$$
Chinese,4.0 star rating,wok wok,,,$
"Cards & Stationery,Gift Shops",4.0 star rating,fireside stationery,,,$
Music & DVDs,3.5 star rating,glp entertainment,,,$$
Chiropractors,5.0 star rating,goldmans,,,
Gay Bars,3.5 star rating,game nite,,,$
Martial Arts,4.5 star rating,shims martial arts,,,
"Greek,Mediterranean",3.5 star rating,steves greek cuisine,,,$$
"Gyms,Trainers,Massage Therapy",4.0 star rating,elite massage academy,,,
Shoe Stores,4.5 star rating,vision shoes,,,$$$
Japanese,3.5 star rating,kubuki japanese,,,$$
Nail Salons,4.0 star rating,nail art,,,$$
Hair Salons,4.0 star rating,subway - high pointe commons,,,$$
"Local Flavor,Mass Media",2.5 star rating,military divison idaho,,,
"Pizza,Italian",4.0 star rating,no anchovies,,,$$
"Women's Clothing,Men's Clothing,Children's Clothing",3.0 star rating,gap ,,,$$
Electronics,4.5 star rating,av wireless,,,$$
Keys & Locksmiths,5.0 star rating,kl furniture,,,
Hotels,3.5 star rating,timeless memories inc ,,,$$$
"Sushi Bars,Japanese",4.0 star rating,lil miyako,,,$$$
"Women's Clothing,Used, Vintage & Consignment,Men's Clothing",3.5 star rating,osh kosh bgosh ,,,$
Candy Stores,4.5 star rating,the candy store,,,$$
Public Services & Government,4.0 star rating,fairfax center and visitors center,,,
"Sandwiches,Cheesesteaks",4.0 star rating,philly cheese steak,,,$
Toy Stores,4.0 star rating,personalized photo gifts,,,$$$
Fabric Stores,2.5 star rating,joanns crafts,,,$$
"Coffee & Tea,Sandwiches",4.0 star rating,cafe de soleil,,,$
"Nightlife,Cuban",4.0 star rating,hourglass portrait studio,,,$$
"Mobile Phones,Electronics Repair,Mobile Phone Repair",2.0 star rating,phantom skinz,,,$$
Bakeries,4.0 star rating,victoria’,,,$$
Mexican,4.0 star rating,st louis taco and grill,,,$
"Gyms,Day Spas,Sports Wear",3.5 star rating,the toy vault,,,$$$
Health Markets,5.0 star rating,gone nuts,,,$
Department Stores,4.0 star rating,mac cosmetics inside of macys ,,,$$$
Nail Salons,4.0 star rating,nails desire,,,$$
"Hair Salons,Nail Salons",2.5 star rating,happiness nails,,,$
"Pet Training,Dog Walkers",5.0 star rating,lucky good hands,,,
Jewelry,2.0 star rating,kay jewelers ,,,$$
"Furniture Stores,Mattresses",4.0 star rating,utopia home accents,,,$$$$
Public Services & Government,1.5 star rating,hud,,,
Ice Cream & Frozen Yogurt,2.5 star rating,the ice cream shoppe,,,$$
Chinese,3.0 star rating,silver palace,,,$$
Hair Salons,4.5 star rating,head to toe,,,$$
"Music & DVDs,Videos & Video Game Rental",4.5 star rating,dollar buy,,,$$
Massage,5.0 star rating,relax massagespa,,,$$
Women's Clothing,3.0 star rating,bcbg maxazria macys ,,,$$$
"Arts & Crafts,Knitting Supplies",4.5 star rating,knit one stitch too,,,$$
Hair Salons,4.0 star rating,edge salon,,,$$
"Drugstores,Convenience Stores,Cosmetics & Beauty Supply",3.5 star rating,sun stop sunglasses,,,$$
"Fast Food,Dim Sum,Barbeque",3.0 star rating,yum yum cafe,,,
"Furniture Stores,Home Decor,Mattresses",3.5 star rating,beds unlimited,,,$$
"Men's Clothing,Women's Clothing,Accessories",4.5 star rating,the french shoppe,,,$$$$
Newspapers & Magazines,5.0 star rating,book house,,,$
Luggage,4.5 star rating,new age accessories ,,,$$$
Orthodontists,5.0 star rating,mana beauty,,,
"Hair Salons,Cosmetology Schools,Skin Care",4.0 star rating,sea mountain soap company,,,$
"Japanese,Sushi Bars",2.5 star rating,akoo social music tv,,,$$
"Mini Golf,American (New),Bars",4.0 star rating,sweet tee mini golf,,,$$
"Wine Bars,Gastropubs",4.0 star rating,cask 63 american eatery,,,$$
"Body Shops,Auto Detailing",5.0 star rating,az auto wash,,,
Bakeries,4.5 star rating,weis supermarket,,,$
"Jewelry,Watches",3.5 star rating,highline jewelers,,,$$$
Hair Salons,4.5 star rating,sean david salon,,,$$
"Mobile Phones,Mobile Phone Repair,Internet Service Providers",3.5 star rating,oceanic cable,,,$
"Career Counseling,Employment Agencies",5.0 star rating,army career center,,,
"Grocery,Ethnic Food",4.0 star rating,marukai market place,,,$$
"Arts & Crafts,Art Schools,Cultural Center",4.5 star rating,got paint?,,,$$
"Hair Salons,Nail Salons",3.0 star rating,paul mitchell the school,,,$
"Sushi Bars,Japanese",3.5 star rating,tokyo stop,,,$$
Toy Stores,2.5 star rating,k b toys,,,$$$$
Seafood,3.5 star rating,willetts winery,,,$$
"Bakeries,Desserts",3.5 star rating,super stopshop fueling,,,$
Hair Salons,5.0 star rating,oribe salon,,,$$
"Sushi Bars,Japanese",3.5 star rating,nozumi asian cuisine,,,$$
"Cards & Stationery,Art Supplies",4.5 star rating,crane paper makers,,,$$
Sports Wear,4.0 star rating,the raider image,,,$$
"Spanish,Tapas/Small Plates",4.0 star rating,la mesa grill,,,$$$
"Shopping Centers,Apartments",3.5 star rating,southern breeze gallery,,,$$$
"Women's Clothing,Men's Clothing,Accessories",4.0 star rating,kiss me kate,,,$$
Women's Clothing,5.0 star rating,max mara,,,$$$$
,,census bureau,,,
"Performing Arts,Dance Schools",4.5 star rating,dance in the light,,,
Airports,4.0 star rating,elite vending,,,
"Nail Salons,Cosmetics & Beauty Supply",4.5 star rating,qp nails,,,$
"Jewelry,Home Decor",4.5 star rating,perch,,,$$
Baby Gear & Furniture,4.0 star rating,imagina smart living,,,$$
"Burmese,Chinese",4.0 star rating,mandalay asian cuisine,,,$
"Moroccan,African",4.0 star rating,nice feeling,,,$$
"Wine Bars,Italian",3.5 star rating,the wine next door,,,$$
"Department Stores,Accessories",3.5 star rating,tokyo japanese lifestyle,,,$$
Photography Stores & Services,4.5 star rating,wolf camera,,,$$
"Mobile Phones,Electronics Repair",4.0 star rating,bionic bands,,,$$
Health Markets,5.0 star rating,nutrition depot,,,$
Veterinarians,4.0 star rating,butler plaza animal hospital,,,
Shoe Stores,2.0 star rating,world foot locker,,,$$
Health & Medical,,tin man ,,,
"Jewelry,Pawn Shops,Gold Buyers",4.5 star rating,gold star jewelers,,,$$$
Pizza,,nick-n-willys pizza,,,
Lawyers,,novak druce + quigg llp,,,
Martial Arts,5.0 star rating,kicks usa,,,
"Kitchen & Bath,Home Decor",4.5 star rating,le stone and kitchen supply,,,$
Skin Care,,ultimate skin care,,,
"American (New),Asian Fusion",4.5 star rating,baudines lady luxe,,,$$$$
Mexican,4.0 star rating,gorditas los metates,,,$
Cinema,4.5 star rating,regal 13 cinemas,,,
Mexican,3.5 star rating,los dos amigos,,,$
Hair Salons,,hair beauty,,,
"Mobile Phones,Electronics Repair",4.0 star rating,page plus,,,$$
"Women's Clothing,Accessories",4.0 star rating,be-dazzled baby,,,$$
Mobile Phones,3.0 star rating,imobile,,,$$
Italian,4.0 star rating,american diva,,,$$
Furniture Stores,2.5 star rating,la-z-boy furniture gallery,,,$$$
"Massage,Massage Therapy",5.0 star rating,salisbury custom tailor,,,$$
"Shades & Blinds,Interior Design,Home Decor",4.0 star rating,bbb furniture,,,$$
Chiropractors,5.0 star rating,elite chiropractic,,,
Shaved Ice,,penguino,,,
"Chiropractors,Family Practice,Pediatricians",5.0 star rating,well life chiropractic,,,
Performing Arts,,academy of irish dance,,,
,,quick gifts,,,
"Jewelry,Watches",4.5 star rating,collectable zone,,,$$$
Banks & Credit Unions,4.0 star rating,mission federal credit,,,
Beauty & Spas,3.0 star rating,perfumes plus,,,$$
Hair Salons,4.0 star rating,g2 salon,,,$$
Interior Design,,artistic creations,,,
Mobile Phones,3.0 star rating,diamond wireless - verizon,,,$$
Hair Salons,5.0 star rating,salon aka,,,$$
"Ice Cream & Frozen Yogurt,Bakeries",4.0 star rating,yogorino,,,$
American (New),4.5 star rating,florida lottery,,,$$$$
Flowers & Gifts,5.0 star rating,asakichi incense store,,,$$
"Fast Food,Sandwiches",3.5 star rating,subway outside ,,,$
Hotels,4.0 star rating,comfort inn,,,
Sewing & Alterations,4.5 star rating,larissas tailor shop,,,
Skin Care,2.5 star rating,proativ,,,$$
Coffee & Tea,4.0 star rating,chino hills wireless,,,$
Martial Arts,5.0 star rating,ata black belt academy,,,
"Men's Clothing,Women's Clothing",3.5 star rating,prestige menswear,,,$$$
"Ice Cream & Frozen Yogurt,Gelato",4.5 star rating,paciugo,,,$
"Outdoor Gear,Bike Rentals,Bikes",4.5 star rating,sportsmart,,,$$
Toy Stores,4.5 star rating,santas toy shop,,,$$$
Nail Salons,4.5 star rating,my nails salon,,,$
"Videos & Video Game Rental,Electronics",3.5 star rating,gamers world,,,$$$$
"Ice Cream & Frozen Yogurt,Coffee & Tea",4.0 star rating,16 handles,,,$$
Shoe Stores,4.0 star rating,easy spirit,,,
"Florists,Wedding Planning",5.0 star rating,floral magic,,,$$
Nail Salons,3.5 star rating,tip top nails,,,$
Men's Clothing,4.0 star rating,tommy hilfiger kids company store,,,$$
Cinema,3.0 star rating,regal 9 cinemas,,,
"Home Decor,Furniture Stores",3.5 star rating,pier one imports,,,$$$
"Local Flavor,Festivals",3.5 star rating,great khan mongolian festival,,,
Mass Media,,color,,,
"Bakeries,Salad,Sandwiches",4.0 star rating,boudin bakery,,,$$
Psychics & Astrologers,4.5 star rating,mystic perfume,,,
Cinema,2.5 star rating,edwards imax,,,
Pizza,4.0 star rating,pandinis,,,$$
Skating Rinks,3.5 star rating,ice skate usa,,,
Shopping,4.0 star rating,polo,,,$$$
"Steakhouses,Mexican",4.5 star rating,fresh salsa,,,$
"Department Stores,Cosmetics & Beauty Supply,Kitchen & Bath",4.0 star rating,brandon home furnishing,,,$$$
Food Trucks,4.0 star rating,candy mikes,,,$$
Colleges & Universities,3.0 star rating,az art alliance,,,
"Latin American,Peruvian,Tapas/Small Plates",4.0 star rating,nandos,,,$$
Cinema,4.0 star rating,regal theatres,,,
Jewelry,5.0 star rating,zales  diamond store,,,$$$
"Sewing & Alterations,Men's Clothing",4.5 star rating,sams tailor,,,$
"Donuts,Coffee & Tea",3.0 star rating,dunkin donuts ,,,$
Hair Salons,,tamia,,,
Shoe Stores,1.0 star rating,baker shoes,,,
"Trainers,Boot Camps",4.5 star rating,studio 1220,,,
"Museums,Venues & Event Spaces,Tours",4.5 star rating,ss; bakeshop,,,
"Watches,Jewelry,Watch Repair",3.5 star rating,ben bridge jeweler,,,$$
Nail Salons,5.0 star rating,final touch,,,$
Mexican,5.0 star rating,el manantial,,,$
"Bridal,Sewing & Alterations",4.5 star rating,cuffs formal wear,,,$$
"Ice Cream & Frozen Yogurt,Desserts",4.0 star rating,pinkberry frozen yogurt ,,,$
"Day Spas,Massage,Skin Care",4.0 star rating,modern day spa,,,$$$
Candy Stores,4.5 star rating,world of candy,,,$$
"Accessories,Hats",4.5 star rating,brimz communications,,,$$
"Women's Clothing,Accessories",3.5 star rating,silver jeans,,,$$
"Bridal,Accessories",4.0 star rating,trudys hallmark,,,$$$$
"Makeup Artists,Hair Stylists,Eyelash Service",5.0 star rating,art of airbrush,,,$$
"Scandinavian,Bars",4.0 star rating,ovation restaurant,,,$$$
Nail Salons,4.0 star rating,vmi nails and spa,,,$
Funeral Services & Cemeteries,2.5 star rating,a simpler time,,,
"American (New),Bars",3.5 star rating,barracks road shell,,,$$$
Active Life,4.0 star rating,finishline,,,
,,import warehouse,,,
Bars,4.5 star rating,rusty nail,,,$
"Chiropractors,Sports Medicine,Physical Therapy",4.0 star rating,kts gymnastics,,,
"Bakeries,Sandwiches",4.0 star rating,va youth soccer assoc ,,,$
"Flowers & Gifts,Arts & Crafts,Party Supplies",4.5 star rating,yes trading,,,$$
Community Service/Non-Profit,3.5 star rating,chamber of commerce,,,
"Furniture Stores,Mattresses",5.0 star rating,comfort zone,,,$$$
Jewelry,5.0 star rating,michael hill jeweller,,,$$
"Optometrists,Eyewear & Opticians",4.5 star rating,planet sunglasses,,,$$$
"Furniture Stores,Used, Vintage & Consignment,Home Decor",5.0 star rating,things remembered - new location ,,,$$
"American (Traditional),Steakhouses",4.0 star rating,noble romans pizza and playland,,,$$$
Mobile Phones,2.5 star rating,mobile systems wireless,,,$$$
Coffee & Tea,4.5 star rating,elevate coffee company,,,$$
"Day Spas,Hair Salons",3.5 star rating,tranquility spa,,,$$
"Trainers,Boot Camps",5.0 star rating,ladies total fitness,,,
Mexican,4.0 star rating,el durango,,,$
"Optometrists,Eyewear & Opticians",4.5 star rating,lee michaels,,,$$$
Bookstores,4.5 star rating,don juan cigar ,,,$$
Korean,4.0 star rating,chic n grill,,,$$
Hotels,4.0 star rating,pamelas hallmark,,,$$$
"Computers,Data Recovery",4.5 star rating,mac express,,,$$
Martial Arts,4.0 star rating,san francisco taiko dojo,,,
Masonry/Concrete,4.5 star rating,overlay designs,,,
"Skin Care,Hair Salons,Day Spas",4.0 star rating,premier salonspa,,,$$$
Ice Cream & Frozen Yogurt,4.0 star rating,mad soulz,,,$
"Mobile Phones,Electronics Repair,Mobile Phone Repair",4.5 star rating,sprint retail kiosk,,,$$
Hair Salons,5.0 star rating,itrendz,,,$$$
"Delis,Coffee & Tea,American (Traditional)",4.5 star rating,johnnys bagelsny deli,,,$
"Bakeries,Sandwiches",4.5 star rating,woody creek cafe,,,$
Banks & Credit Unions,3.5 star rating,secu credit union,,,
"Breakfast & Brunch,Coffee & Tea",4.0 star rating,flying biscuit,,,$
Fashion,3.5 star rating,beach works,,,$$
Hotels,3.5 star rating,jw tumbles,,,$$$
"Desserts,Creperies",4.0 star rating,the skinny pancake,,,$
Korean,2.5 star rating,sorabol korean bbq,,,$
"Breakfast & Brunch,American (New)",4.0 star rating,glo de vie med spa,,,$$
Shoe Stores,4.5 star rating,xi clothing,,,$$
Banks & Credit Unions,3.0 star rating,watermark credit union,,,
Barbers,4.5 star rating,alexs fade shop,,,$$
Hair Salons,4.5 star rating,mitchells hairstyling,,,$$
"Bars,Breweries",4.5 star rating,golden biersch brewing co,,,$
"Motorcycle Dealers,Motorcycle Repair,Leather Goods",4.5 star rating,rage apparel,,,$$
Seafood,4.0 star rating,brians hawaiian kitchen,,,$$$
Pet Stores,3.5 star rating,4her,,,
"Middle Eastern,Persian/Iranian",3.5 star rating,azar jewelers,,,$$
Coffee & Tea,3.5 star rating,barnies coffetea,,,$
Parking,3.5 star rating,japan center garage,,,
"Drugstores,Cosmetics & Beauty Supply,Convenience Stores",4.5 star rating,freestyles,,,$$
"Limos,Airport Shuttles,Party Bus Rentals",5.0 star rating,wheatland bank,,,
Italian,3.0 star rating,italian eatery,,,
"General Dentistry,Cosmetic Dentists",3.0 star rating,youngblood staffing,,,
Botanical Gardens,4.5 star rating,afton jewelers,,,
Eyewear & Opticians,,sunglass hut macys ,,,
Dry Cleaning & Laundry,3.5 star rating,one hour martinizing,,,$$$
"Dog Walkers,Pet Training",4.0 star rating,smooch the pooch,,,
Home Theatre Installation,5.0 star rating,pure custom audio video,,,
Check Cashing/Pay-day Loans,2.0 star rating,money mart,,,
Cosmetic Surgeons,2.0 star rating,permanent cosmetics,,,
Furniture Stores,2.0 star rating,restoration hardware,,,$$$
"Local Flavor,Mass Media",2.5 star rating,excalibur sports,,,
"Car Dealers,Auto Repair,Auto Parts & Supplies",2.0 star rating,fred m power cpa,,,
"DJs,Musicians,Party & Event Planning",4.5 star rating,fletcher music,,,
"American (Traditional),Bars,Breakfast & Brunch",4.0 star rating,tommys place,,,$
"Comedy Clubs,Performing Arts,Magicians",5.0 star rating,big harry deals,,,$$
Chinese,3.5 star rating,china pantry,,,$$
"Outdoor Gear,Bike Rentals,Bikes",4.5 star rating,chicago soccer,,,$$
"Vietnamese,Asian Fusion",4.0 star rating,jewel 4 u,,,$$
Motorcycle Dealers,3.0 star rating,harley davidson,,,
Jewelry,5.0 star rating,saras jewelry,,,$$
Tattoo,5.0 star rating,takis hair styling,,,$$
"Coffee & Tea,Donuts",4.0 star rating,sensitive ears,,,$
"Jewelry,Watches,Accessories",3.0 star rating,cartier,,,$$$$
Shoe Stores,4.0 star rating,camper shoes,,,$$$
,,northgate,,,
IT Services & Computer Repair,,pro-active solutions,,,
"Pizza,Salad,Sandwiches",3.5 star rating,treasure cove,,,$
"American (Traditional),Breakfast & Brunch,Cafes",4.0 star rating,tilt studio,,,$$
"Bridal,Gift Shops,Trophy Shops",5.0 star rating,engrave plus,,,$
"Home Decor,Furniture Stores",3.5 star rating,time zone 247,,,$$$
Eyewear & Opticians,5.0 star rating,eyewear 2020,,,$$$
"Chinese,Buffets",3.0 star rating,hong kong buffet,,,$
Lounges,4.0 star rating,westfield family lounge,,,
Italian,4.0 star rating,sbarro italian cafe,,,$$$
"Dim Sum,Seafood",3.0 star rating,golden river ,,,$$
"Beaches,Surfing",4.0 star rating,juan rivera agency,,,
"Seafood,Peruvian",4.0 star rating,luchitas mexican,,,$$$
"Acupuncture,Massage Therapy,Fertility",4.5 star rating,xut health center,,,
Real Estate Services,5.0 star rating,leasing opportunity,,,
"Bars,American (New),Breakfast & Brunch",3.0 star rating,froots,,,$$$
Mexican,,el charro mexican,,,
"Party Supplies,Party & Event Planning,Toy Stores",4.5 star rating,polka-dots toys and gifts,,,$$
Furniture Stores,4.5 star rating,sleep rite shop,,,$$
"Furniture Stores,Office Equipment,Mattresses",3.5 star rating,relax the back,,,$$$$
Dry Cleaning & Laundry,4.0 star rating,four seasons cleaners,,,$
"Accessories,Women's Clothing,Shoe Stores",3.5 star rating,jjill,,,$$
"Breakfast & Brunch,French",4.0 star rating,sprint hawaii comm center,,,$$
Lingerie,4.5 star rating,pretty things,,,$$$$
Chinese,3.0 star rating,peking express,,,$
"Bars,American (New)",4.0 star rating,quintessentials,,,$$
,,pro access,,,
Mobile Phones,,cellular communications,,,
"Music & DVDs,Bookstores",4.5 star rating,oak creek designs,,,$
"Framing,Discount Store",3.5 star rating,frame warehouse,,,$$
"Contractors,Painters",5.0 star rating,nu image,,,
Tobacco Shops,4.5 star rating,sacred smoke shop,,,$$
"Mobile Phones,Electronics Repair",5.0 star rating,cellaris kiosk ,,,$$
"Greek,Fast Food,Mediterranean",3.5 star rating,pita pit,,,$
"Trainers,Boot Camps",4.5 star rating,u s athlete,,,
"Mobile Phones,Electronics Repair,Mobile Phone Repair",4.5 star rating,gamestop i,,,$$
Nail Salons,3.5 star rating,natural nail,,,$
Sandwiches,2.5 star rating,amoura,,,$$
"Banks & Credit Unions,Mortgage Brokers,Auto Loan Providers",2.5 star rating,consumer opinion service3,,,
Nightlife,2.0 star rating,peytons place,,,$$
"Men's Clothing,Women's Clothing,Children's Clothing",4.0 star rating,joes jeans,,,$$$
Italian,3.0 star rating,sbarros italian eatery,,,
"Hair Extensions,Nail Salons",4.5 star rating,for joseph,,,$$$
Massage,5.0 star rating,ayur herbal spa,,,$$
Oral Surgeons,3.5 star rating,marable dental center,,,
Jewelry,2.5 star rating,silver moon,,,$$
"Art Galleries,Tattoo",5.0 star rating,f y e -- for your entertainment,,,$$
"Men's Clothing,Women's Clothing",3.5 star rating,hampton jewelers,,,$$$
,,davita inc ,,,
Jewelry,5.0 star rating,diamond store international,,,$$
Mattresses,5.0 star rating,scandia down,,,
American (New),3.5 star rating,grandys,,,$$
"Tattoo,Piercing,Jewelry",4.5 star rating,gifts of distinction,,,$$
"Life Coach,Career Counseling",5.0 star rating,iris,,,
"Interior Design,Home Decor,Furniture Stores",4.5 star rating,kitchen kaboodle,,,$$
Fitness & Instruction,4.0 star rating,weight watchers,,,
Performing Arts,4.5 star rating,booth playhouse,,,
"Pizza,Italian",4.5 star rating,hectors,,,$$
"Greek,Middle Eastern,Mediterranean",3.5 star rating,massis pita express,,,$$
Fast Food,5.0 star rating,the hot dog lady,,,
Art Galleries,4.5 star rating,studio 42,,,$$$
Art Galleries,4.5 star rating,studio 41,,,$$$
Festivals,3.5 star rating,twist-n-turns,,,
American (New),4.0 star rating,american restaurant,,,$$
"Shopping Centers,Toy Stores",3.0 star rating,rochester athletic club,,,$$
"Shoe Stores,Sports Wear",5.0 star rating,unique feet,,,$$
Stadiums & Arenas,4.5 star rating,hudson valley cellular,,,
Banks & Credit Unions,2.5 star rating,virginia credit union,,,
"Karaoke,Lounges",3.5 star rating,pandora ,,,$$
"Cafes,Bubble Tea",4.0 star rating,cool  ,,,$
"Massage,Skin Care,Hair Removal",5.0 star rating,nail trixspa,,,$$
American (New),3.0 star rating,the oak room,,,$$$
Pizza,4.0 star rating,pricebuster,,,$$
"Desserts,Ice Cream & Frozen Yogurt",,tcby yogurt ,,,
Women's Clothing,3.5 star rating,icaa,,,$$$
Gyms,4.5 star rating,blink fitness,,,
"Coffee & Tea,Cafes",4.0 star rating,all the perks coffee,,,$
"Latin American,Caribbean",4.0 star rating,yucatan grill,,,$$
Local Flavor,3.0 star rating,bubbles,,,
"Food Stands,American (New),Butcher",4.0 star rating,unicorn popcorn ,,,$$
Women's Clothing,4.5 star rating,bella donna boutique,,,$$$
"Lounges,Cocktail Bars",4.5 star rating,cc; internet cafe,,,$
"Sandwiches,Burgers",4.0 star rating,boardwalk fries,,,$
Flowers & Gifts,5.0 star rating,scent shoppe,,,$$
Insurance,3.5 star rating,protection simplified insurance,,,
"Indian,Pakistani",4.0 star rating,masala wok,,,$
Jewelry,4.5 star rating,all about diamonds,,,$$
,,bella dona,,,
Shoe Stores,4.0 star rating,adidas originals,,,$$
"Women's Clothing,Men's Clothing,Accessories",4.5 star rating,rainbow plus,,,$$
"Breakfast & Brunch,Cafes",4.5 star rating,froots fruit smoothies,,,$$
Men's Clothing,4.0 star rating,pheroni,,,
"Amusement Parks,Mini Golf,Arcades",3.5 star rating,fun center,,,
"Breakfast & Brunch,French",4.0 star rating,bistro 41,,,$$
"American (Traditional),Bars,Breakfast & Brunch",4.0 star rating,grand finale ballroom y banquetes,,,$
