53077,0,10,70,0,2013,4,,"Yakima County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,9535,112707,98416,95601,916680177,408223420,7869719,690,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53999,0,10,70,0,2013,4,,"Unknown Or Undefined, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,1286,13823,13869,13904,328626096,68634705,1468716,1823,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54000,0,10,50,0,2013,4,,West Virginia -- Statewide,Total Covered,"Total, all industries","State, Total Covered",All establishment sizes,49823,710853,714155,711211,7330622044,674700791,20907477,792,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54001,0,10,70,0,2013,4,,"Barbour County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,288,3590,3498,3445,30138837,2716029,81895,660,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54003,0,10,70,0,2013,4,,"Berkeley County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,1876,32268,33899,33521,314031661,34640287,946584,727,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54005,0,10,70,0,2013,4,,"Boone County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,448,7245,7239,7193,93399199,5637577,150744,994,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54007,0,10,70,0,2013,4,,"Braxton County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,338,3885,3843,3799,30411195,3215940,86337,609,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54009,0,10,70,0,2013,4,,"Brooke County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,482,8100,8077,8066,73008645,6485159,204736,695,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54011,0,10,70,0,2013,4,,"Cabell County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,2836,51756,52598,52330,527327649,48291191,1326140,777,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54013,0,10,70,0,2013,4,,"Calhoun County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,145,1449,1409,1395,14687565,1783684,81439,797,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54015,0,10,70,0,2013,4,,"Clay County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,157,1511,1550,1546,11477401,1487146,50094,575,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54017,0,10,70,0,2013,4,,"Doddridge County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,124,1300,1321,1322,15398956,1356515,39310,901,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54019,0,10,70,0,2013,4,,"Fayette County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,1002,11593,11135,10882,102714639,9050769,256368,705,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54021,0,10,70,0,2013,4,,"Gilmer County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,174,2190,2182,2156,20564230,1649363,53274,727,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54023,0,10,70,0,2013,4,,"Grant County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,300,3804,3826,3640,38827147,3977297,184958,795,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54025,0,10,70,0,2013,4,,"Greenbrier County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,1106,13643,13446,13457,113394846,12661862,381768,645,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54027,0,10,70,0,2013,4,,"Hampshire County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,421,4175,4164,4011,30586026,3451268,95919,572,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54029,0,10,70,0,2013,4,,"Hancock County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,674,10480,10441,10480,94913814,9120419,267177,698,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54031,0,10,70,0,2013,4,,"Hardy County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,326,5769,5724,5697,41302079,4620411,125864,554,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54033,0,10,70,0,2013,4,,"Harrison County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,2102,35273,35492,35294,384214162,34888474,1002253,836,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54035,0,10,70,0,2013,4,,"Jackson County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,611,7891,7808,7799,71910040,7155098,238130,706,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54037,0,10,70,0,2013,4,,"Jefferson County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,1046,15124,14969,14776,137104048,12260897,322205,705,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54039,0,10,70,0,2013,4,,"Kanawha County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,5982,103792,104256,104306,1143733595,87517054,2433898,845,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54041,0,10,70,0,2013,4,,"Lewis County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,477,7196,7039,6902,78198734,7485472,252527,854,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54043,0,10,70,0,2013,4,,"Lincoln County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,282,3152,3132,3149,31680053,2353397,68095,775,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54045,0,10,70,0,2013,4,,"Logan County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,898,11149,11233,11005,120645204,9200798,256846,834,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54047,0,10,70,0,2013,4,,"McDowell County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,406,5581,5605,5644,64297302,3595572,106790,882,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54049,0,10,70,0,2013,4,,"Marion County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,1399,20472,20519,20402,216962060,20189440,566809,816,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54051,0,10,70,0,2013,4,,"Marshall County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,579,11696,11772,11757,162080340,12259343,558590,1062,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54053,0,10,70,0,2013,4,,"Mason County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,410,6228,6174,6162,60553103,5070594,224968,753,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54055,0,10,70,0,2013,4,,"Mercer County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,1424,20471,20597,20559,178698348,18210248,490296,669,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54057,0,10,70,0,2013,4,,"Mineral County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,559,7982,7923,7879,72846450,6109891,166005,707,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54059,0,10,70,0,2013,4,,"Mingo County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,565,6945,6931,7009,83985644,5779037,197514,928,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54061,0,10,70,0,2013,4,,"Monongalia County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,2553,54412,54633,54625,605542357,43601478,1183267,854,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54063,0,10,70,0,2013,4,,"Monroe County, West Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,247,1941,1933,1949,17072917,1473625,42971,677,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
