	77	new_id	old_id	mall	county	usps	geoid	INTPTLAT	INTPTLONG	POP10	HU10	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	Homeowner_vacancy_rate_percent	Median_Age_Female	Median_Age_Male	Median_Age	Percent_65_years_and_over	Percent_American_Indian_and_Alaska_Native	Percent_Asian	Percent_Black_or_African_American	Percent_Family_households	Percent_Female	Percent_Male	Percent_Nonfamily_households	Percent_Occupied_housing_units	Percent_Some_Other_Race	Percent_White	Rental_vacancy_rate_percent	 accessories	beauty products	books and digital media	candles	cellular accessories	children's apparel	children's clothing	children's footwear	chocolates	clothing	clothing & shoes	coffee	consumer electronics	cookies	denim	department store	diamonds	disney	eyewear	fasion wholesale	footwear	furniture	girl's clothing	guest services	hair care	headwear	home furnishings	ice cream	jewelry	makeup	maternity clothing	mattress	men's clothing	men's gifts	nutritional supplements	perfume	personalized gifts	photography	plus size clothing	restaurant	shoes	skincare	sporting goods	sports apparel	sports clothing	stuffed animals	telecommunication	video games	women's clothing	women's handbags	women's jewelry	women's shoes
1072	0	1072	1227	the village at allen	Collin County	texas	48085	33.193884999999995	-96.578153	782341	300960	2178761906	116235513	841.225	44.879	1.8	35.6	34.3	35.0	7.7	0.6	11.2	8.5	72.9	50.9	49.1	27.1	94.3	5.1	71.6	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
1073	0	1073	1230	the village at fairview	Collin County	texas	48085	33.193884999999995	-96.578153	782341	300960	2178761906	116235513	841.225	44.879	1.8	35.6	34.3	35.0	7.7	0.6	11.2	8.5	72.9	50.9	49.1	27.1	94.3	5.1	71.6	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1074	0	1074	1231	the village at leesburg	Jefferson County	alabama	1073	33.553444	-86.896536	658466	300552	2878192209	32474487	1111.276	12.538	3.4	38.6	35.3	37.1	13.1	0.3	1.4	42.0	64.6	52.6	47.4	35.4	87.7	2.2	53.0	13.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1075	1	1075	1232	the village at orange	Orange County	california	6059	33.675687	-117.777207	3010232	1048907	2047561084	407916814	790.568	157.498	1.4	37.5	34.9	36.2	11.6	0.6	17.9	1.7	71.4	50.5	49.5	28.6	94.6	14.5	60.8	5.9	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0
1076	0	1076	1233	the village of rochester hills	Oakland County	michigan	26125	42.660452	-83.38421	1202362	527255	2247237402	102643656	867.663	39.631	2.5	41.3	39.0	40.2	13.2	0.3	5.6	13.6	65.8	51.5	48.5	34.2	91.7	1.0	77.3	11.8	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	12.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0
1077	0	1077	1234	the village shoppes	Norfolk County	massachusetts	25021	42.169702	-71.179875	670850	270359	1025908386	124944841	396.105	48.24100000000001	1.1	41.8	39.5	40.7	14.5	0.2	8.6	5.7	65.5	52.1	47.9	34.5	95.4	1.3	82.3	5.9	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0
1078	0	1078	1235	the village shopping center	Denver County	colorado	8031	39.761849	-104.880625	600158	285797	396268588	4225359	153.0	1.631	3.6	33.9	33.5	33.7	10.4	1.4	3.4	10.2	47.5	50.0	50.0	52.5	92.1	11.9	68.9	7.2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1079	0	1079	1236	the waterside at marina del rey	Los Angeles County	california	6037	34.196397999999995	-118.261862	9818605	3445076	10509869649	1795012906	4057.884	693.058	1.7	35.9	33.6	34.8	10.9	0.7	13.7	8.7	67.7	50.7	49.3	32.3	94.1	21.8	50.3	5.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1080	0	1080	1237	the westchester	Westchester County	new york	36119	41.15277	-73.745912	949113	370821	1114982482	179999078	430.497	69.498	1.7	41.5	38.3	40.0	14.7	0.4	5.4	14.6	68.1	51.9	48.1	31.9	93.6	8.3	68.1	5.5	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	9.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	1.0	0.0	1.0
1081	0	1081	1238	the wharf	Baldwin County	alabama	1003	30.659218	-87.74606700000002	182265	104061	4117521611	1133190229	1589.784	437.527	5.0	42.2	40.1	41.1	16.8	0.7	0.7	9.4	69.9	51.1	48.9	30.1	70.3	2.0	85.7	27.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
1082	1	1082	1239	the woodlands mall	Montgomery County	texas	48339	30.302364	-95.503523	455746	177647	2698080682	91022528	1041.735	35.144	1.9	37.0	35.1	36.1	10.4	0.7	2.1	4.3	74.7	50.4	49.6	25.3	91.5	7.0	83.5	10.7	1.0	3.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	17.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	1.0	4.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	7.0	0.0	1.0	2.0
1083	0	1083	1240	three rivers mall	Shasta County	california	6089	40.760521	-122.04355	177223	77313	9778246966	186530888	3775.402	72.02	2.2	43.4	40.2	41.8	16.9	2.8	2.5	0.9	66.8	50.8	49.2	33.2	91.0	2.5	86.7	6.7	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1084	0	1084	1241	time warner-shops @ columbus circle	New York County	new york	36061	40.776557	-73.970174	1585873	847090	59126033	27873331	22.829	10.762	4.4	36.8	36.0	36.4	13.5	0.5	11.3	15.6	40.4	53.1	46.9	59.6	90.2	11.1	57.4	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0
1085	1	1085	1242	tippecanoe mall	Tippecanoe County	indiana	18157	40.38926	-86.89394300000002	172780	71096	1294491529	8902814	499.806	3.437	3.1	29.5	26.3	27.7	9.5	0.3	6.2	4.0	56.5	49.0	51.0	43.5	92.2	3.3	84.0	8.1	0.0	2.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	14.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	6.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	5.0	0.0	2.0	1.0
1086	0	1086	1243	tippecanoe plaza	Tippecanoe County	indiana	18157	40.38926	-86.89394300000002	172780	71096	1294491529	8902814	499.806	3.437	3.1	29.5	26.3	27.7	9.5	0.3	6.2	4.0	56.5	49.0	51.0	43.5	92.2	3.3	84.0	8.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1087	0	1087	1244	tower city center	Cuyahoga County	ohio	39035	41.760392	-81.72421700000002	1280122	621763	1184118946	2041935958	457.191	788.3960000000002	2.8	41.7	38.4	40.2	15.5	0.2	2.6	29.7	58.7	52.6	47.4	41.3	87.7	1.8	63.6	13.2	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0
1088	1	1088	1246	town & country	Montgomery County	ohio	39113	39.755218	-84.290545	535153	254775	1195417263	7204078	461.55300000000005	2.782	2.9	40.7	37.5	39.2	15.1	0.2	1.7	20.9	61.6	52.0	48.0	38.4	87.9	0.8	73.9	12.9	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1089	0	1089	1247	town & country village	Caledonia County	vermont	50005	44.468791	-72.11216800000003	31227	15942	1680549138	22462605	648.864	8.673	2.0	43.9	40.4	42.1	15.3	0.4	0.8	0.5	64.9	50.3	49.7	35.1	78.7	0.3	96.5	9.2	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
1090	0	1090	1248	town center at aurora	Denver County	colorado	8031	39.761849	-104.880625	600158	285797	396268588	4225359	153.0	1.631	3.6	33.9	33.5	33.7	10.4	1.4	3.4	10.2	47.5	50.0	50.0	52.5	92.1	11.9	68.9	7.2	0.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	10.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	7.0	1.0	0.0	0.0	1.0	1.0	0.0	3.0	1.0	3.0	0.0	2.0	1.0
1091	0	1091	1249	town center at boca raton	Broward County	florida	12011	26.19352	-80.476658	1748066	810388	3133329108	292869341	1209.785	113.077	3.3	40.7	38.5	39.7	14.3	0.3	3.2	26.7	63.3	51.6	48.4	36.7	84.7	3.7	63.1	10.7	1.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	15.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	1.0	0.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	6.0	1.0	0.0	2.0
1092	0	1092	1250	town center at cobb	Cobb County	georgia	13067	33.93994	-84.574166	688078	286490	879428364	12868473	339.5490000000001	4.9689999999999985	3.4	36.4	34.2	35.4	8.7	0.3	4.5	25.0	67.4	51.4	48.6	32.6	90.8	5.3	62.2	12.5	0.0	1.0	0.0	1.0	1.0	3.0	0.0	1.0	1.0	13.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	7.0	0.0	0.0	1.0	1.0	1.0	2.0	1.0	1.0	0.0	1.0	6.0	1.0	1.0	0.0	1.0	1.0	0.0	3.0	0.0	6.0	1.0	2.0	1.0
1093	0	1093	1251	town center corte madera	Marin County	california	6041	38.051817	-122.745974	252409	111214	1347585521	797420433	520.306	307.886	1.3	46.0	43.0	44.5	16.7	0.6	5.5	2.8	60.7	50.8	49.2	39.3	92.8	6.7	80.0	5.2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1094	1	1094	1253	town center plaza	Johnson County	kansas	20091	38.883907	-94.82233	544179	226571	1226034453	16890687	473.375	6.522	1.9	37.6	35.2	36.4	10.9	0.4	4.2	4.3	68.2	51.2	48.8	31.8	94.0	2.5	86.0	10.2	1.0	2.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	9.0	0.0	0.0	0.0
1095	0	1095	1254	town east mall	Dallas County	texas	48113	32.766987	-96.778424	2368139	943257	2256602704	96696353	871.279	37.335	2.3	33.4	31.6	32.5	8.8	0.7	5.0	22.3	65.4	50.6	49.4	34.6	90.7	15.5	53.5	11.9	0.0	2.0	0.0	0.0	0.0	3.0	1.0	1.0	0.0	18.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	4.0	2.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	3.0	1.0	1.0	2.0
1096	0	1096	1255	towne center at cedar lodge	East Baton Rouge Parish	louisiana	22033	30.544002000000006	-91.093174	440171	187353	1179412087	38490958	455.374	14.861	1.7	34.3	30.9	32.6	10.9	0.2	2.8	45.3	62.3	52.0	48.0	37.7	91.8	1.4	48.8	9.3	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0
1097	0	1097	1256	towne east square	Sedgwick County	kansas	20173	37.683807	-97.459451	498365	211593	2583543968	30067177	997.512	11.609000000000002	2.2	35.1	33.4	34.2	11.4	1.2	4.1	9.3	65.6	50.6	49.4	34.4	91.5	5.1	76.3	10.6	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	17.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	5.0	1.0	2.0	1.0
1098	0	1098	1259	towne square mall	Daviess County	kentucky	21059	37.731671	-87.08713900000002	96656	41452	1187111257	47210580	458.346	18.228	1.8	40.3	37.3	38.8	14.6	0.1	0.7	4.8	66.5	51.5	48.5	33.5	93.2	1.3	91.2	7.2	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0
1099	0	1099	1260	towne west square	Sedgwick County	kansas	20173	37.683807	-97.459451	498365	211593	2583543968	30067177	997.512	11.609000000000002	2.2	35.1	33.4	34.2	11.4	1.2	4.1	9.3	65.6	50.6	49.4	34.4	91.5	5.1	76.3	10.6	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	2.0	0.0
1100	0	1100	1261	townmall of westminster	Carroll County	maryland	24013	39.563189	-77.015512	167134	62406	1159264845	13190001	447.595	5.093	1.3	42.1	40.2	41.1	13.0	0.2	1.4	3.2	75.5	50.6	49.4	24.5	95.8	0.7	92.9	5.6	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0
1101	0	1101	1262	towson town center	Baltimore County	maryland	24005	39.443167	-76.616569	805029	335622	1549594703	216144619	598.302	83.454	1.8	40.6	37.3	39.1	14.6	0.3	5.0	26.1	64.8	52.7	47.3	35.2	94.4	1.6	64.6	7.1	0.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	19.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	6.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	7.0	1.0	0.0	2.0
1102	0	1102	1263	treasure coast square	Martin County	florida	12085	27.079954	-80.398211	146318	78131	1407565382	542252066	543.464	209.365	3.6	51.3	48.0	49.7	27.3	0.6	1.1	5.4	62.8	50.5	49.5	37.2	81.8	4.1	87.3	13.5	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	15.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	1.0	0.0	6.0	1.0	0.0	0.0	1.0	1.0	0.0	2.0	1.0	6.0	1.0	0.0	0.0
1103	0	1103	1264	treasure valley marketplace	Canyon County	idaho	16027	43.623051	-116.708527	188923	69409	1521281478	41900334	587.37	16.178	4.0	32.3	30.9	31.6	10.8	1.1	0.8	0.6	74.7	50.5	49.5	25.3	91.6	11.4	83.0	8.9	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0
1104	0	1104	1265	triangle town center	Wake County	north carolina	37183	35.78984600000001	-78.650624	900993	371836	2163206258	57246693	835.2189999999998	22.103	2.5	35.3	33.4	34.4	8.5	0.5	5.4	20.7	65.7	51.3	48.7	34.3	93.0	4.5	66.3	8.4	0.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	17.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	5.0	0.0	1.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	0.0	5.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	1.0
1105	0	1105	1266	tri-county mall	Hamilton County	ohio	39061	39.196927	-84.544187	802374	377364	1051302780	17407186	405.91	6.721	3.0	38.8	35.3	37.1	13.3	0.2	2.0	25.7	59.2	52.0	48.0	40.8	88.5	1.1	68.8	12.9	0.0	2.0	0.0	1.0	1.0	3.0	1.0	1.0	0.0	17.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	2.0	5.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	8.0	0.0	0.0	2.0
1106	0	1106	1267	trolley square	Salt Lake County	utah	49035	40.667882	-111.924244	1029655	364031	1922501205	168569885	742.2819999999998	65.085	2.0	31.3	30.3	30.8	8.7	0.9	3.3	1.6	70.8	49.7	50.3	29.2	94.1	8.3	81.2	6.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1107	0	1107	1268	tulsa promenade	Tulsa County	oklahoma	40143	36.12012	-95.941731	603403	268426	1476931275	43438532	570.246	16.772000000000002	2.4	36.5	33.8	35.2	12.1	6.0	2.3	10.7	63.7	51.2	48.8	36.3	90.1	5.8	69.2	11.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0
1108	0	1108	1269	turtle creek mall	Forrest County	mississippi	28035	31.18858	-89.259447	74934	32289	1207748039	10150274	466.314	3.919	2.4	32.2	30.4	31.3	11.6	0.2	0.7	36.1	62.1	52.2	47.8	37.9	89.0	1.8	59.7	11.1	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	1.0	0.0
1109	0	1109	1270	twelve oaks mall	Oakland County	michigan	26125	42.660452	-83.38421	1202362	527255	2247237402	102643656	867.663	39.631	2.5	41.3	39.0	40.2	13.2	0.3	5.6	13.6	65.8	51.5	48.5	34.2	91.7	1.0	77.3	11.8	1.0	4.0	0.0	0.0	1.0	2.0	0.0	1.0	1.0	20.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	4.0	3.0	0.0	0.0	1.0	0.0	1.0	3.0	0.0	7.0	1.0	1.0	2.0
1110	1	1110	1271	twenty ninth street	Boulder County	colorado	8013	40.094826	-105.398382	294567	127071	1881080439	36469028	726.289	14.081	1.8	37.1	34.6	35.8	10.0	0.6	4.1	0.9	57.7	49.8	50.2	42.3	93.9	4.5	87.2	4.6	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	1.0
