	POP10	HU10	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	Homeowner_vacancy_rate_percent	Median_Age_Female	Median_Age_Male	Median_Age	Percent_65_years_and_over	Percent_American_Indian_and_Alaska_Native	Percent_Asian	Percent_Black_or_African_American	Percent_Family_households	Percent_Female	Percent_Male	Percent_Nonfamily_households	Percent_Occupied_housing_units	Percent_Some_Other_Race	Percent_White	Rental_vacancy_rate_percent	0
321	34978.0	15720.0	2250780454.0	11583679.0	869.0310000000002	4.472	2.4	43.8	41.2	42.5	18.1	0.3	0.7	0.6	67.3	51.1	48.9	32.7	90.7	3.0	94.2	8.5	0
322	5194675.0	2180359.0	2448383588.0	1785882224.0	945.326	689.533	3.0	36.6	34.0	35.3	11.9	0.4	6.2	24.8	61.6	51.6	48.4	38.4	90.2	10.6	55.4	9.6	0
323	101633.0	43910.0	1863633125.0	119883005.0	719.553	46.287	2.0	41.5	39.0	40.2	15.0	0.5	1.1	1.3	66.3	50.9	49.1	33.7	92.7	1.7	94.1	8.1	0
324	295266.0	125965.0	1329601795.0	15250394.0	513.362	5.888	2.6	39.3	37.2	38.3	13.8	0.3	2.3	12.2	66.5	51.1	48.9	33.5	91.7	4.9	77.4	9.5	0
325	69709.0	32826.0	1057566189.0	6796784.0	408.329	2.624	2.2	44.9	42.7	43.9	18.3	0.1	0.4	5.6	64.3	52.0	48.0	35.7	88.7	0.2	91.9	9.1	0
326	1418788.0	555932.0	2498415670.0	76077248.0	964.644	29.374	2.5	36.1	33.5	34.8	11.2	1.0	14.3	10.4	66.0	51.0	49.0	34.0	92.4	9.3	57.5	8.3	0
327	488406.0	218017.0	1672364534.0	30883952.0	645.7040000000002	11.924	3.0	37.5	35.1	36.3	12.3	0.5	3.9	32.5	62.6	52.4	47.6	37.4	90.2	3.6	57.0	11.8	0
328	176695.0	73149.0	1651177709.0	18299478.0	637.523	7.065	1.8	38.5	35.8	37.1	11.8	1.7	3.0	1.0	67.5	50.1	49.9	32.5	95.2	1.5	91.3	6.1	0
329	295223.0	126709.0	1799316831.0	260008473.0	694.72	100.39	1.6	43.0	41.4	42.2	12.7	0.2	1.7	0.7	69.4	50.6	49.4	30.6	90.8	0.6	95.5	7.6	0
330	233385.0	90136.0	1709964627.0	18537350.0	660.221	7.157	1.8	39.4	37.6	38.6	11.1	0.3	3.8	8.6	72.2	50.8	49.2	27.8	94.1	2.9	81.5	6.7	0
331	280895.0	121281.0	1440343968.0	11894285.0	556.12	4.592	2.9	32.6	30.3	31.4	10.5	0.6	5.2	11.8	56.4	51.4	48.6	43.6	91.7	2.3	76.2	8.8	0
332	1526006.0	670171.0	347321129.0	22289408.0	134.101	8.606	2.1	35.1	31.9	33.5	12.1	0.5	6.3	43.4	56.8	52.8	47.2	43.2	89.5	5.9	41.0	8.9	0
333	630380.0	258410.0	1214167244.0	509002211.0	468.793	196.527	1.6	42.6	39.9	41.3	13.8	0.2	5.0	7.4	69.8	51.4	48.6	30.2	90.5	2.9	82.6	8.2	0
334	1510271.0	582549.0	1914046110.0	213184643.0	739.0169999999998	82.311	1.8	37.5	35.6	36.6	11.1	0.6	26.1	12.6	64.6	51.0	49.0	35.4	93.6	10.8	43.0	6.4	0
335	488406.0	218017.0	1672364534.0	30883952.0	645.7040000000002	11.924	3.0	37.5	35.1	36.3	12.3	0.5	3.9	32.5	62.6	52.4	47.6	37.4	90.2	3.6	57.0	11.8	0
336	91738.0	40462.0	6956479515.0	4269807.0	2685.9120000000007	1.649	1.9	38.0	36.0	37.0	12.5	1.0	1.1	2.5	64.8	50.0	50.0	35.2	92.9	3.8	88.5	6.7	0
337	104430.0	47454.0	1385618994.0	35322991.0	534.991	13.638	2.6	41.7	38.8	40.2	15.8	0.4	0.6	15.1	68.3	51.5	48.5	31.7	88.6	1.9	80.3	11.6	0
338	496005.0	208750.0	1292303671.0	330480308.0	498.961	127.599	2.3	38.8	35.9	37.4	13.3	0.3	1.2	25.9	67.8	51.7	48.3	32.2	90.1	5.8	64.4	9.8	0
339	331298.0	164050.0	4103955681.0	202185444.0	1584.546	78.064	4.3	48.6	46.0	47.3	25.8	0.4	1.3	12.3	67.2	52.0	48.0	32.8	84.0	2.9	81.0	14.0	0
340	89513.0	42289.0	6740934490.0	76086709.0	2602.689	29.377	3.0	33.4	31.8	32.5	9.5	0.9	1.1	0.3	58.2	48.1	51.9	41.8	86.4	0.7	95.1	8.9	0
341	11451.0	5615.0	3073936800.0	295415855.0	1186.854	114.061	0.9	44.5	41.1	43.0	18.1	8.7	0.4	0.4	60.7	50.3	49.7	39.3	88.2	0.2	87.7	8.0	0
342	372813.0	137025.0	2102256780.0	69822194.0	811.686	26.959	2.2	38.2	34.8	36.6	11.0	0.5	2.4	10.2	72.6	50.0	50.0	27.4	91.9	6.6	77.2	7.4	0
343	1223348.0	589201.0	1890884266.0	37418903.0	730.075	14.448	2.1	43.3	39.3	41.3	16.8	0.1	2.8	13.2	57.7	52.1	47.9	42.3	90.6	0.5	81.5	8.9	0
344	3010232.0	1048907.0	2047561084.0	407916814.0	790.568	157.498	1.4	37.5	34.9	36.2	11.6	0.6	17.9	1.7	71.4	50.5	49.5	28.6	94.6	14.5	60.8	5.9	0
345	2368139.0	943257.0	2256602704.0	96696353.0	871.279	37.335	2.3	33.4	31.6	32.5	8.8	0.7	5.0	22.3	65.4	50.6	49.4	34.6	90.7	15.5	53.5	11.9	0
346	691893.0	304968.0	693033963.0	9220158.0	267.582	3.56	3.8	35.6	32.9	34.3	9.0	0.4	5.1	54.3	59.4	52.1	47.9	40.6	89.1	4.5	33.3	12.8	0
347	166158.0	73701.0	436484769.0	50750734.0	168.528	19.595	1.6	44.3	40.9	42.7	15.7	0.3	2.0	1.4	63.7	51.9	48.1	36.3	93.1	1.0	93.4	8.5	0
348	9818605.0	3445076.0	10509869649.0	1795012906.0	4057.884	693.058	1.7	35.9	33.6	34.8	10.9	0.7	13.7	8.7	67.7	50.7	49.3	32.3	94.1	21.8	50.3	5.8	0
349	351715.0	156112.0	11792524334.0	437051225.0	4553.1190000000015	168.74599999999995	2.0	40.5	37.4	39.0	15.0	1.2	2.4	1.0	59.6	50.8	49.2	40.4	93.5	2.8	88.3	4.9	0
350	1024266.0	441240.0	2564612388.0	84967219.0	990.202	32.806	2.5	32.3	31.5	31.9	7.3	0.8	5.8	8.5	56.8	49.6	50.4	43.2	91.7	12.2	69.3	8.7	0
351	425790.0	192180.0	1649763682.0	32658914.0	636.977	12.61	3.1	39.7	37.1	38.5	13.7	0.5	0.9	20.7	66.0	51.8	48.2	34.0	88.0	0.7	74.5	13.5	0
352	515269.0	182047.0	1346943286.0	10730649.0	520.058	4.143	2.6	35.4	33.5	34.5	9.6	0.6	3.5	5.7	75.3	50.2	49.8	24.7	93.6	13.0	74.6	8.7	0
353	116714.0	51068.0	308727523.0	4752204.0	119.2	1.835	4.1	25.7	26.1	25.9	8.5	0.2	4.2	26.6	48.5	52.5	47.5	51.5	88.9	4.9	61.9	10.6	0
354	355329.0	152184.0	1702419942.0	7028819.0	657.308	2.714	2.6	36.4	34.3	35.3	11.9	0.4	2.7	11.7	65.9	51.3	48.7	34.1	90.6	2.9	79.3	12.5	0
355	9818605.0	3445076.0	10509869649.0	1795012906.0	4057.884	693.058	1.7	35.9	33.6	34.8	10.9	0.7	13.7	8.7	67.7	50.7	49.3	32.3	94.1	21.8	50.3	5.8	0
356	13131.0	6635.0	1890950982.0	3877858.0	730.1	1.497	0.8	44.9	42.4	43.7	18.2	0.2	0.1	41.3	67.9	51.5	48.5	32.1	80.6	0.2	57.7	9.3	0
357	79626.0	40716.0	1087155362.0	428629840.0	419.753	165.495	4.6	40.7	38.0	39.4	15.0	0.3	1.2	26.0	66.9	52.5	47.5	33.1	78.0	3.0	67.6	18.8	0
358	180719.0	76198.0	177967764.0	131476125.0	68.714	50.76300000000001	2.5	34.1	30.7	32.3	10.6	0.5	2.7	40.7	63.5	51.7	48.3	36.5	92.7	2.7	49.0	7.9	0
359	95840.0	42286.0	1399646368.0	6118092.0	540.4069999999998	2.362	2.6	41.3	38.4	39.9	14.0	0.7	0.8	37.2	68.2	51.7	48.3	31.8	89.3	3.8	55.9	11.6	0
360	662614.0	256139.0	2275129231.0	193070701.0	878.432	74.545	1.8	33.5	32.3	33.0	6.9	0.7	6.6	8.4	69.9	50.8	49.2	30.1	93.8	6.3	75.0	9.3	0
361	5194675.0	2180359.0	2448383588.0	1785882224.0	945.326	689.533	3.0	36.6	34.0	35.3	11.9	0.4	6.2	24.8	61.6	51.6	48.4	38.4	90.2	10.6	55.4	9.6	0
362	275487.0	124136.0	1727138746.0	90486851.0	666.852	34.937	2.7	30.5	28.8	29.6	9.4	0.3	2.9	30.3	54.9	52.4	47.6	45.1	89.4	1.2	63.0	11.7	0
363	172331.0	70098.0	1396461566.0	12050596.0	539.177	4.6530000000000005	3.3	30.9	29.2	30.0	8.0	0.6	2.1	19.1	71.6	51.0	49.0	28.4	90.8	2.4	71.0	11.7	0
364	86956.0	40215.0	948607826.0	27212735.0	366.26	10.507	2.0	43.4	40.9	42.2	16.9	0.2	0.5	1.1	66.3	51.8	48.2	33.7	90.9	0.2	96.4	8.1	0
365	1585873.0	847090.0	59126033.0	27873331.0	22.829	10.762	4.4	36.8	36.0	36.4	13.5	0.5	11.3	15.6	40.4	53.1	46.9	59.6	90.2	11.1	57.4	5.0	0
366	104234.0	39731.0	4833116989.0	89506629.0	1866.077	34.559	2.6	32.4	31.0	31.7	10.9	0.8	0.8	0.6	73.1	50.1	49.9	26.9	92.2	5.1	90.6	9.4	0
367	662614.0	256139.0	2275129231.0	193070701.0	878.432	74.545	1.8	33.5	32.3	33.0	6.9	0.7	6.6	8.4	69.9	50.8	49.2	30.1	93.8	6.3	75.0	9.3	0
368	1202362.0	527255.0	2247237402.0	102643656.0	867.663	39.631	2.5	41.3	39.0	40.2	13.2	0.3	5.6	13.6	65.8	51.5	48.5	34.2	91.7	1.0	77.3	11.8	0
369	93389.0	36574.0	1036420180.0	21054534.0	400.164	8.129	2.1	44.1	42.2	43.3	15.5	0.1	0.6	1.3	74.9	50.8	49.2	25.1	93.7	0.3	96.9	8.2	0
370	1510271.0	582549.0	1914046110.0	213184643.0	739.0169999999998	82.311	1.8	37.5	35.6	36.6	11.1	0.6	26.1	12.6	64.6	51.0	49.0	35.4	93.6	10.8	43.0	6.4	0
371	467026.0	202357.0	2016019983.0	70521368.0	778.39	27.228	1.4	39.9	37.0	38.6	14.0	0.8	3.1	11.0	61.4	51.9	48.1	38.6	92.7	1.2	81.1	6.4	0
372	541781.0	245109.0	1069012672.0	18926101.0	412.7480000000001	7.307	2.5	41.4	38.6	40.0	14.6	0.2	2.2	14.4	63.3	51.6	48.4	36.7	90.9	0.5	80.6	9.8	0
373	32856.0	23001.0	6637257545.0	1800019787.0	2562.66	694.992	4.3	47.0	45.2	46.1	19.6	4.9	0.5	0.4	61.9	50.7	49.3	38.1	62.2	0.4	92.1	9.3	0
374	252825.0	96281.0	10326898753.0	76554163.0	3987.238	29.558000000000003	2.7	33.6	32.7	33.1	9.6	1.1	1.2	1.0	71.6	50.0	50.0	28.4	92.8	10.8	82.9	8.0	0
375	2230722.0	835127.0	281096933.0	180458283.0	108.532	69.675	2.4	38.8	35.7	37.2	12.8	0.7	22.9	19.1	67.5	51.6	48.4	32.5	93.4	12.9	39.7	4.4	0
376	74578.0	31968.0	383149241.0	2649232.0	147.935	1.023	2.7	40.1	38.1	39.1	13.0	0.2	0.9	5.2	68.7	51.5	48.5	31.3	92.2	1.2	90.4	8.8	0
377	920581.0	437105.0	1363977166.0	19917366.0	526.635	7.69	5.2	35.0	33.3	34.2	9.1	0.2	5.6	44.1	55.6	51.3	48.7	44.4	86.1	3.4	44.5	13.7	0
378	222209.0	83196.0	882669156.0	26052854.0	340.8	10.059	1.9	38.4	35.4	37.0	10.4	0.4	2.9	29.8	75.3	51.4	48.6	24.7	95.6	1.2	62.6	4.5	0
379	798552.0	326788.0	3912876833.0	177216729.0	1510.77	68.42399999999999	1.8	40.1	38.1	39.2	12.8	0.2	4.0	4.2	66.8	50.8	49.2	33.2	92.7	3.6	85.6	7.7	0
380	4092459.0	1598698.0	4411986582.0	191671993.0	1703.4779999999996	74.005	2.3	33.0	31.4	32.2	8.1	0.7	6.2	18.9	68.7	50.2	49.8	31.3	89.8	14.3	56.6	13.7	0
381	168148.0	74990.0	1688606138.0	7382149.0	651.975	2.85	2.9	31.8	30.1	31.0	9.9	0.3	1.6	34.1	58.7	52.8	47.2	41.3	90.1	3.1	58.9	11.6	0
382	488073.0	216022.0	3100835926.0	106205344.0	1197.239	41.006	2.0	35.5	33.4	34.4	10.3	0.4	4.7	5.2	57.3	50.5	49.5	42.7	94.3	2.5	84.7	6.5	0
383	113792.0	47223.0	1402737981.0	15447160.0	541.6	5.964	2.0	33.9	31.5	32.7	10.9	0.3	2.8	9.1	63.6	51.1	48.9	36.4	92.5	2.0	83.6	8.7	0
384	139654.0	56649.0	829903198.0	3528917.0	320.427	1.3630000000000002	2.1	37.9	35.7	36.8	12.3	0.2	2.0	1.1	72.2	50.8	49.2	27.8	92.2	1.2	93.9	10.4	0
385	735334.0	324832.0	1117054236.0	88853180.0	431.297	34.306	2.5	36.2	35.3	35.7	10.5	1.1	6.5	5.6	53.7	50.5	49.5	46.3	93.8	5.1	76.5	5.5	0
386	60968.0	19526.0	3168018574.0	15302285.0	1223.179	5.908	0.9	30.4	27.5	29.0	10.3	0.1	0.2	0.1	85.2	51.7	48.3	14.8	87.1	3.0	96.1	8.3	0
387	3095313.0	1164786.0	10895120648.0	826347909.0	4206.63	319.055	1.9	36.1	33.2	34.6	11.4	0.9	10.9	5.1	66.3	49.8	50.2	33.7	93.3	13.6	64.0	5.5	0
388	618754.0	371099.0	2031879249.0	1108380339.0	784.513	427.948	6.6	46.9	44.2	45.6	23.5	0.4	1.4	8.3	65.8	50.9	49.1	34.2	70.0	4.9	83.0	17.2	0
389	464697.0	228928.0	1934425891.0	314858950.0	746.8860000000002	121.568	3.6	44.8	42.3	43.6	20.7	0.4	2.1	4.5	67.0	51.4	48.6	33.0	82.8	2.6	88.2	14.9	0
390	291309.0	132492.0	979943275.0	1283210753.0	378.358	495.45	3.1	38.1	36.3	37.2	11.3	0.6	3.0	13.8	69.5	50.5	49.5	30.5	82.2	7.4	72.5	16.3	0
391	308760.0	116040.0	1562206475.0	19791771.0	603.1709999999998	7.642	2.0	38.8	37.0	38.0	10.1	0.3	2.5	1.1	75.4	50.1	49.9	24.6	94.1	4.3	90.1	8.6	0
392	805321.0	291547.0	1114687261.0	16555611.0	430.383	6.392	3.3	34.8	32.5	33.7	6.8	0.5	10.6	23.6	75.7	50.7	49.3	24.3	92.1	8.8	53.3	10.7	0
393	1510271.0	582549.0	1914046110.0	213184643.0	739.0169999999998	82.311	1.8	37.5	35.6	36.6	11.1	0.6	26.1	12.6	64.6	51.0	49.0	35.4	93.6	10.8	43.0	6.4	0
394	295803.0	135160.0	734648526.0	4922803.0	283.649	1.901	2.4	34.8	32.7	33.7	10.5	0.3	3.2	14.5	56.6	50.8	49.2	43.4	91.0	3.7	75.7	10.2	0
395	274549.0	126647.0	1439267859.0	300755451.0	555.7040000000002	116.122	2.5	41.0	38.6	39.9	14.2	0.4	7.5	16.1	66.8	51.5	48.5	33.2	81.2	7.4	65.4	9.5	0
396	336463.0	151107.0	1404890184.0	86631783.0	542.431	33.449	3.1	40.7	37.7	39.3	14.7	0.3	1.8	20.2	64.5	51.9	48.1	35.5	90.5	2.0	73.9	9.7	0
397	274569.0	106772.0	1021147705.0	21158963.0	394.267	8.17	2.0	36.3	34.9	35.6	8.6	0.2	4.8	3.5	74.9	51.2	48.8	25.1	93.5	1.2	88.5	11.3	0
398	158080.0	62603.0	1365585170.0	46500379.0	527.255	17.954	1.4	37.2	35.9	36.6	12.7	0.2	4.5	2.5	58.7	53.2	46.8	41.3	93.8	1.5	88.7	4.6	0
399	350670.0	156872.0	1057097245.0	11781201.0	408.148	4.549	3.1	38.5	35.7	37.2	13.0	0.4	1.9	26.0	64.1	52.5	47.5	35.9	90.0	7.2	62.3	12.6	0
400	152982.0	43867.0	3598582308.0	5468555.0	1389.42	2.111	2.0	30.0	31.8	31.1	7.9	1.7	3.7	7.2	77.5	43.6	56.4	22.5	94.0	28.1	54.3	5.3	0
401	494919.0	200161.0	1706996627.0	1124514393.0	659.075	434.177	1.5	42.2	39.8	41.1	13.9	0.2	1.2	7.2	70.6	51.4	48.6	29.4	90.5	3.2	85.5	6.7	0
402	620961.0	296685.0	209643241.0	28768302.0	80.944	11.108	4.2	35.7	33.1	34.4	11.7	0.4	2.3	63.7	53.6	52.9	47.1	46.4	84.2	1.8	29.6	10.7	0
403	620961.0	296685.0	209643241.0	28768302.0	80.944	11.108	4.2	35.7	33.1	34.4	11.7	0.4	2.3	63.7	53.6	52.9	47.1	46.4	84.2	1.8	29.6	10.7	0
404	262382.0	104476.0	1152986019.0	419568865.0	445.17	161.996	1.6	38.1	35.6	36.9	11.1	0.9	4.2	1.1	61.2	50.1	49.9	38.8	90.3	16.5	72.5	3.5	0
405	244826.0	95554.0	1132055422.0	231943998.0	437.089	89.554	1.8	40.6	38.1	39.4	12.5	0.3	2.4	12.7	73.5	51.1	48.9	26.5	94.4	0.9	81.2	8.2	0
406	508640.0	217197.0	394228284.0	46271710.0	152.21200000000005	17.866	2.0	35.9	33.3	34.6	12.0	0.8	11.7	11.0	58.1	51.5	48.5	41.9	93.3	2.9	70.1	7.4	0
407	268100.0	120406.0	1359864507.0	85809611.0	525.047	33.131	2.4	40.7	38.0	39.4	13.7	0.2	3.2	18.0	62.1	51.7	48.3	37.9	91.7	2.7	72.7	8.4	0
408	451225.0	195462.0	2033451179.0	25241099.0	785.12	9.746	3.0	38.3	36.0	37.2	12.8	0.3	2.0	18.1	67.6	51.5	48.5	32.4	90.3	3.9	73.8	11.2	0
409	85579.0	36245.0	1750680238.0	6917958.0	675.941	2.6710000000000003	1.7	34.2	30.2	32.1	12.0	0.7	5.2	0.9	56.1	49.9	50.1	43.9	94.7	2.3	87.1	4.1	0
410	626681.0	283978.0	1305438546.0	56749226.0	504.033	21.911	3.5	34.8	33.1	33.9	10.4	0.3	3.0	27.7	55.9	51.6	48.4	44.1	91.4	4.9	61.4	9.2	0
411	379448.0	228413.0	1439690708.0	438941172.0	555.868	169.476	3.7	54.1	50.8	52.5	31.2	0.2	1.3	4.7	60.9	52.3	47.7	39.1	76.9	2.0	90.2	14.8	0
412	1024266.0	441240.0	2564612388.0	84967219.0	990.202	32.806	2.5	32.3	31.5	31.9	7.3	0.8	5.8	8.5	56.8	49.6	50.4	43.2	91.7	12.2	69.3	8.7	0
413	1024266.0	441240.0	2564612388.0	84967219.0	990.202	32.806	2.5	32.3	31.5	31.9	7.3	0.8	5.8	8.5	56.8	49.6	50.4	43.2	91.7	12.2	69.3	8.7	0
414	248007.0	104371.0	1371938244.0	222741055.0	529.7080000000002	86.001	1.8	37.2	35.2	36.2	11.6	2.7	2.7	2.2	64.8	50.5	49.5	35.2	94.3	3.7	86.5	7.2	0
415	718451.0	271031.0	1161371825.0	757704380.0	448.408	292.551	1.3	40.5	37.9	39.3	13.4	0.5	24.8	2.8	68.1	50.8	49.2	31.9	95.1	11.8	53.4	4.6	0
416	81327.0	37276.0	6988196577.0	34515098.0	2698.158	13.326	1.6	40.6	37.2	38.9	15.6	4.3	0.8	1.2	63.3	50.1	49.9	36.7	90.7	0.6	89.2	6.1	0
417	151131.0	66576.0	1098007863.0	27957457.0	423.943	10.794	2.9	39.7	37.5	38.7	14.6	0.7	1.2	18.8	66.5	52.4	47.6	33.5	90.1	6.1	71.1	11.2	0
418	9818605.0	3445076.0	10509869649.0	1795012906.0	4057.884	693.058	1.7	35.9	33.6	34.8	10.9	0.7	13.7	8.7	67.7	50.7	49.3	32.3	94.1	21.8	50.3	5.8	0
419	463490.0	192175.0	1598385896.0	44316925.0	617.14	17.111	1.5	40.0	36.8	38.6	14.2	0.4	2.0	9.0	64.4	52.0	48.0	35.6	93.6	9.2	76.5	6.0	0
420	107848.0	46006.0	1044574633.0	18486867.0	403.3130000000001	7.138	2.4	38.1	34.3	36.1	13.5	0.3	1.7	6.9	61.9	49.4	50.6	38.1	89.9	0.6	88.3	10.9	0
421	96024.0	50548.0	1755444878.0	147213948.0	677.7810000000002	56.84	3.3	45.9	42.7	44.4	20.9	0.6	0.7	7.9	64.7	51.5	48.5	35.3	81.1	2.0	86.4	15.4	0
422	27695.0	11050.0	389190656.0	2676298.0	150.267	1.033	2.6	34.8	31.8	33.3	11.4	0.2	0.8	45.9	69.6	51.6	48.4	30.4	90.1	3.2	48.3	10.0	0
423	634266.0	270335.0	119634159.0	41755598.0	46.191	16.122	4.5	35.3	33.2	34.2	10.4	0.6	13.4	13.2	60.2	50.5	49.5	39.8	91.2	14.2	54.0	6.6	0
424	182493.0	83638.0	2911755518.0	94599622.0	1124.235	36.525	2.4	43.1	41.0	42.0	14.8	0.3	1.7	6.0	62.5	50.2	49.8	37.5	84.9	2.5	86.7	7.9	0
425	1809034.0	714803.0	2236735560.0	100223390.0	863.6080000000002	38.696	2.0	34.3	32.4	33.4	8.9	0.7	4.7	14.9	69.2	51.0	49.0	30.8	91.9	10.0	66.6	11.7	0
426	805029.0	335622.0	1549594703.0	216144619.0	598.302	83.454	1.8	40.6	37.3	39.1	14.6	0.3	5.0	26.1	64.8	52.7	47.3	35.2	94.4	1.6	64.6	7.1	0
427	96319.0	46169.0	727832268.0	18127980.0	281.018	6.999	2.3	40.3	37.0	38.7	16.0	0.2	1.0	5.0	59.0	51.2	48.8	41.0	89.3	0.3	91.6	9.6	0
428	149618.0	63219.0	2000050083.0	1546381.0	772.2239999999998	0.597	2.0	41.2	39.1	40.1	16.5	0.2	0.9	3.1	70.5	51.1	48.9	29.5	92.4	1.9	92.0	7.7	0
429	4092459.0	1598698.0	4411986582.0	191671993.0	1703.4779999999996	74.005	2.3	33.0	31.4	32.2	8.1	0.7	6.2	18.9	68.7	50.2	49.8	31.3	89.8	14.3	56.6	13.7	0
430	82128.0	35888.0	2688025469.0	206355454.0	1037.852	79.67399999999998	1.7	40.2	38.0	39.1	13.3	0.3	1.1	3.9	62.5	48.7	51.3	37.5	88.0	0.7	92.5	5.6	0
431	622263.0	252852.0	5508389808.0	7111582.0	2126.801	2.7460000000000004	2.3	35.7	32.5	34.1	10.0	1.0	2.7	6.2	68.0	50.2	49.8	32.0	93.3	4.9	79.8	7.7	0
432	193063.0	92618.0	2335100448.0	24173038.0	901.587	9.333	2.1	44.2	40.6	42.4	16.7	0.2	1.0	7.3	62.0	52.0	48.0	38.0	90.9	0.3	89.1	6.8	0
433	43475.0	19189.0	26517362.0	52974.0	10.238	0.02	2.7	28.0	27.7	27.8	9.2	0.3	6.4	19.4	42.3	52.3	47.7	57.7	92.6	1.8	69.1	6.0	0
434	134905.0	66920.0	2745973829.0	1139483300.0	1060.226	439.957	2.1	42.3	39.6	40.9	16.6	0.5	0.5	2.4	62.9	50.7	49.3	37.1	81.1	2.0	92.6	9.7	0
435	600158.0	285797.0	396268588.0	4225359.0	153.0	1.631	3.6	33.9	33.5	33.7	10.4	1.4	3.4	10.2	47.5	50.0	50.0	52.5	92.1	11.9	68.9	7.2	0
436	1526006.0	670171.0	347321129.0	22289408.0	134.101	8.606	2.1	35.1	31.9	33.5	12.1	0.5	6.3	43.4	56.8	52.8	47.2	43.2	89.5	5.9	41.0	8.9	0
437	95535.0	40806.0	87159966.0	33876240.0	33.653	13.08	3.4	37.9	33.7	35.7	13.2	0.4	1.1	53.3	64.3	51.9	48.1	35.7	91.5	1.0	41.6	8.0	0
438	95535.0	40806.0	87159966.0	33876240.0	33.653	13.08	3.4	37.9	33.7	35.7	13.2	0.4	1.1	53.3	64.3	51.9	48.1	35.7	91.5	1.0	41.6	8.0	0
439	998954.0	438032.0	1315195242.0	39414600.0	507.8	15.218	2.3	41.6	37.9	39.9	15.0	0.2	3.5	23.3	65.1	52.7	47.3	34.9	92.4	0.9	70.3	10.0	0
440	204214.0	98349.0	154894705.0	6880315.0	59.805	2.657	4.6	32.7	31.3	32.0	11.1	0.3	2.3	50.6	47.4	52.3	47.7	52.6	88.6	3.6	40.8	9.5	0
441	3010232.0	1048907.0	2047561084.0	407916814.0	790.568	157.498	1.4	37.5	34.9	36.2	11.6	0.6	17.9	1.7	71.4	50.5	49.5	28.6	94.6	14.5	60.8	5.9	0
442	538479.0	217511.0	1104074798.0	175385759.0	426.286	67.717	1.7	38.6	35.7	37.2	12.3	0.3	4.3	23.7	66.5	51.6	48.4	33.5	93.2	3.5	65.5	9.9	0
443	3817117.0	1639279.0	23828260196.0	62795719.0	9200.143	24.246	4.1	35.7	33.5	34.6	12.1	2.1	3.5	5.0	66.1	50.5	49.5	33.9	86.1	12.8	73.0	13.7	0
444	156545.0	65722.0	1389731195.0	214245176.0	536.578	82.721	1.4	37.5	34.9	36.2	11.3	0.3	2.8	2.1	59.2	51.3	48.7	40.8	94.1	0.4	92.5	3.6	0
445	11048.0	4874.0	896198602.0	2535805.0	346.024	0.979	1.3	42.0	40.0	40.9	16.6	0.2	0.2	0.3	71.3	50.1	49.9	28.7	89.8	0.2	98.3	5.5	0
446	174528.0	56067.0	10817352524.0	790247942.0	4176.603	305.116	3.5	33.2	31.0	31.9	10.4	1.8	1.6	3.3	79.7	48.6	51.4	20.3	87.6	30.0	58.8	7.5	0
447	674158.0	312105.0	1565549922.0	30521580.0	604.462	11.784	3.2	37.4	34.9	36.2	12.5	0.5	1.6	23.9	60.8	51.7	48.3	39.2	88.0	3.8	66.9	13.2	0
448	494919.0	200161.0	1706996627.0	1124514393.0	659.075	434.177	1.5	42.2	39.8	41.1	13.9	0.2	1.2	7.2	70.6	51.4	48.6	29.4	90.5	3.2	85.5	6.7	0
449	166492.0	69291.0	1767667183.0	12927054.0	682.5	4.9910000000000005	2.1	40.0	38.1	39.1	13.3	0.3	0.7	3.4	70.6	51.0	49.0	29.4	92.3	0.4	93.2	8.7	0
450	138028.0	76346.0	1302431761.0	295606459.0	502.872	114.134	4.8	50.6	47.2	49.1	27.2	0.3	1.2	9.0	64.3	51.6	48.4	35.7	78.8	3.6	84.3	17.3	0
451	88880.0	38236.0	2141997762.0	18814066.0	827.03	7.2639999999999985	1.3	39.8	36.6	38.3	15.7	0.1	0.9	2.7	62.2	50.3	49.7	37.8	91.5	0.4	94.9	5.7	0
452	1714773.0	662872.0	3211119983.0	42127509.0	1239.82	16.266	1.9	34.2	31.5	32.8	10.3	0.8	2.4	7.5	68.4	51.0	49.0	31.6	91.9	12.7	72.9	9.6	0
453	3010232.0	1048907.0	2047561084.0	407916814.0	790.568	157.498	1.4	37.5	34.9	36.2	11.6	0.6	17.9	1.7	71.4	50.5	49.5	28.6	94.6	14.5	60.8	5.9	0
454	1229226.0	536092.0	2642341101.0	635973296.0	1020.214	245.551	3.2	37.1	35.1	36.1	11.8	0.4	3.4	16.7	64.3	51.3	48.7	35.7	88.4	5.0	71.3	12.5	0
455	3010232.0	1048907.0	2047561084.0	407916814.0	790.568	157.498	1.4	37.5	34.9	36.2	11.6	0.6	17.9	1.7	71.4	50.5	49.5	28.6	94.6	14.5	60.8	5.9	0
456	2368139.0	943257.0	2256602704.0	96696353.0	871.279	37.335	2.3	33.4	31.6	32.5	8.8	0.7	5.0	22.3	65.4	50.6	49.4	34.6	90.7	15.5	53.5	11.9	0
457	863420.0	328182.0	1250163582.0	41816219.0	482.691	16.145	2.6	36.8	32.8	34.9	9.4	0.5	4.1	64.5	66.9	52.0	48.0	33.1	92.6	8.5	19.2	7.5	0
