category,rate,name,address,url,price_range
"Italian,Pizza",3.5 star rating,stymies barbershop,,,$$$
"Party & Event Planning,Performing Arts",5.0 star rating,paint and play,,,
Spray Tanning,4.5 star rating,celebrity tan,,,$$
"DJs,Musicians,Party & Event Planning",4.5 star rating,fletchers jewelry,,,
"Women's Clothing,Accessories,Sports Wear",4.0 star rating,lucy activewear,,,$$$
Religious Organizations,,rainbow inc ,,,
,1.0 star rating,norwalk furniture,,,
"Barbeque,Burgers",3.5 star rating,texas bbq factory,,,$$
"Desserts,Bakeries",4.5 star rating,blue chip cookie ,,,$$
Parking,,network parking,,,
"Pizza,Barbeque,Salad",3.5 star rating,windy city pizza,,,$$
Art Supplies,4.5 star rating,paper-source,,,$$
Employment Agencies,,air force recruiting office,,,
"Coffee & Tea,Tea Rooms",4.5 star rating,teahouse express,,,$$
Shopping,,bon*ton,,,
Keys & Locksmiths,4.5 star rating,integra bank,,,
"Cinema,Arcades,Amusement Parks",4.0 star rating,time out family amusement,,,
Asian Fusion,4.5 star rating,china grill,,,$$$
"Electronics,Mobile Phones",3.0 star rating,at mobile,,,$$
"Animal Shelters,Pet Services",4.5 star rating,nails alive,,,
"Bakeries,Desserts",4.5 star rating,athenas sweet shoppe,,,$
"Nail Salons,Hair Removal,Day Spas",4.0 star rating,elegant salon,,,$$
Martial Arts,4.5 star rating,kims martial arts academy,,,
"Hair Salons,Barbers",5.0 star rating,natural hair wonders,,,$$$
"Pet Groomers,Pet Boarding/Pet Sitting,Dog Walkers",4.5 star rating,bird watcher supply co,,,
,,the craft shoppe,,,
Department Stores,3.0 star rating,alfred dunner retail,,,$$
"Coffee & Tea,Cafes,Breakfast & Brunch",4.5 star rating,lady ts place,,,$
Cinema,4.5 star rating,university stadium 6,,,
"Comic Books,Toy Stores",4.0 star rating,whatever,,,$$
Street Vendors,4.0 star rating,delights,,,$
"Newspapers & Magazines,Sandwiches",4.0 star rating,gateway newsstand,,,$
"Optometrists,Eyewear & Opticians,Ophthalmologists",,optical gallery,,,
Nail Salons,4.5 star rating,jade nails,,,$$
"Auto Detailing,Car Wash",4.5 star rating,mikes car wash,,,
Cosmetics & Beauty Supply,4.0 star rating,fx game exchange,,,$$$
"Mobile Phones,Electronics,Internet Service Providers",3.0 star rating,t-mobile corporate kiosk,,,$$$
Eyewear & Opticians,5.0 star rating,sol sunglass ,,,$$$
Hair Salons,5.0 star rating,lirosa hair salon,,,$$
Steakhouses,4.0 star rating,annex by wolfgang puck,,,$$$$
Notaries,,postal connection,,,
"Hair Removal,Nail Salons",4.5 star rating,cosmo quick spa,,,$$
"Eyewear & Opticians,Outdoor Gear",4.0 star rating,oakley vault,,,$$$
Jewelry,2.5 star rating,johns jewelers,,,$$$
"Bakeries,Desserts",4.5 star rating,davids cookies,,,$
American (New),4.5 star rating,peppinos pizza,,,$$$$
"Interior Design,Fabric Stores",3.0 star rating,hancock fabrics,,,$$
"Career Counseling,Employment Agencies",4.5 star rating,preferred personnel,,,
"Comedy Clubs,Performing Arts",4.5 star rating,laugh out loud,,,$
"Tires,Auto Repair,Oil Change Stations",3.5 star rating,firestone tires,,,
"Japanese,Sushi Bars",4.0 star rating,koko marina 76 gas,,,$$$
"Desserts,Ice Cream & Frozen Yogurt",4.5 star rating,cups frozen yogurt,,,$
Hair Salons,5.0 star rating,vincents hair design,,,$$
"Shoe Stores,Accessories",4.5 star rating,two trading tigers,,,$$$
"Coffee & Tea,Asian Fusion,Bubble Tea",3.0 star rating,bbt;,,,$
"Ice Cream & Frozen Yogurt,Chocolatiers & Shops",4.0 star rating,chocolate factory ice crm,,,$$
"Jewelry,Watches",3.5 star rating,claires pearls,,,$$$$
Sewing & Alterations,5.0 star rating,alterations in style,,,
Dry Cleaning & Laundry,4.5 star rating,cathys cleaners,,,$$
Bars,5.0 star rating,godfrys,,,$$$$
Accessories,3.5 star rating,talbots,,,$$
Mexican,4.5 star rating,birrieria jalisco,,,$
"Halal,Afghan,Mediterranean",4.0 star rating,gyrosgrill,,,$
"Eyewear & Opticians,Fashion",4.0 star rating,hollywood collectibles,,,$$$
"Tires,Auto Repair",4.5 star rating,sears auto express,,,
Real Estate Agents,5.0 star rating,investors re solutions,,,
"Asian Fusion,Malaysian",3.5 star rating,del amo tailors and alterations,,,$$
"Coffee & Tea,Sandwiches,Bagels",4.5 star rating,pepes latin cafe,,,$
"Signmaking,Printing Services,Graphic Design",5.0 star rating,custom graphics,,,
"Shopping Centers,Specialty Food",4.5 star rating,babas fashion jewelry,,,$$
"Home Decor,Furniture Stores,Antiques",4.0 star rating,little buddha imports,,,$$
"Men's Clothing,Accessories,Sports Wear",4.5 star rating,denim couture,,,$$$
"Computers,Mobile Phones,IT Services & Computer Repair",3.5 star rating,logan computers,,,$$$
"Steakhouses,Brazilian,Buffets",4.0 star rating,bds mongolian grill,,,$$$
Jewelry,4.5 star rating,prime jewelers,,,$$
"Coffee & Tea,Breakfast & Brunch,Bakeries",4.0 star rating,le panier,,,$
"Hair Salons,Art Galleries",4.5 star rating,west va senior services,,,$$
Hair Salons,,forum salon,,,
"Local Flavor,Mass Media",2.5 star rating,dade county co-op extension,,,
"Trainers,Massage Therapy,Acupuncture",5.0 star rating,mint uptown,,,
Mexican,4.0 star rating,las fuentes,,,$
Hair Salons,4.5 star rating,savvy,,,$
Cinema,3.0 star rating,regal cinemas,,,
"Toy Stores,Jewelry,Cards & Stationery",5.0 star rating,perfect touch accessories,,,$$
Sewing & Alterations,4.5 star rating,perfect stitch,,,
"Local Flavor,Mass Media",2.5 star rating,artin jewelers,,,
Tattoo,4.5 star rating,get inked,,,$$
Hardware Stores,4.5 star rating,moss locksmith,,,$$
"Language Schools,Art Classes",5.0 star rating,your bet,,,
"Jewelry,Bridal",4.5 star rating,legacy mart,,,$$
Cinema,4.5 star rating,cinemark theatre 12,,,
Public Services & Government,,us army,,,
Martial Arts,5.0 star rating,kung fu studio,,,
Security Systems,4.5 star rating,wavecom solutions,,,
Massage Therapy,,kahala,,,
"Shopping Centers,Specialty Food",4.5 star rating,vivid beauty supplies,,,$$
"Chinese,Bars",3.5 star rating,the unsmoker,,,$$
"Auto Repair,Tires,Oil Change Stations",3.0 star rating,just tires,,,
Men's Clothing,4.5 star rating,couture,,,$$$
Gymnastics,2.5 star rating,sparta gymnastics,,,
"Mexican,Food Stands",4.5 star rating,americas taco,,,$
Hair Extensions,4.5 star rating,anthony vince nail spa,,,$$$
Shoe Stores,3.5 star rating,steve madden,,,$$
"Skin Care,Cosmetics & Beauty Supply,Hair Removal",5.0 star rating,u med spa,,,$$
Mobile Phone Repair,5.0 star rating,cell phone zone,,,
"Venues & Event Spaces,Specialty Food",4.5 star rating,marketplace express,,,$$
"Cosmetics & Beauty Supply,Makeup Artists",3.5 star rating,dillards hair salon,,,$$
Churches,4.0 star rating,emmaus christian church,,,
"Bakeries,Cafes",3.0 star rating,the corner bakery,,,$
Jewelry,5.0 star rating,harry winston,,,$$
"Lounges,Dance Clubs,Party & Event Planning",3.0 star rating,xclusive shoes,,,$$$
Food Trucks,4.5 star rating,soma,,,$$
"Auto Repair,Body Shops",4.5 star rating,pierre,,,
"Sewing & Alterations,Bespoke Clothing",4.0 star rating,escobar brothers tailor,,,$$
Italian,4.0 star rating,puccinos,,,$$
Nail Salons,3.5 star rating,squeaky feetmore,,,$
Italian,4.0 star rating,italian village,,,$$
"Auto Glass Services,Windows Installation",5.0 star rating,repairs plus,,,
Currency Exchange,1.5 star rating,travelex currency exchange,,,
"Arts & Crafts,Knitting Supplies",4.5 star rating,cascade frame shoppe,,,$$
"Nail Salons,Hair Salons,Hair Removal",3.0 star rating,da vi nails,,,$$
"Women's Clothing,Men's Clothing,Children's Clothing",3.5 star rating,true religion ,,,$$$
Asian Fusion,4.5 star rating,stir crazy,,,$$$
"Czech,German,Hungarian",4.5 star rating,hot pops,,,$$
Nutritionists,5.0 star rating,natural healthy way,,,
Festivals,4.5 star rating,lincoln furn lighting,,,
"Grocery,Delis",4.5 star rating,lara mediterranean,,,$
Landmarks & Historical Buildings,4.5 star rating,michigan army national,,,
"General Dentistry,Cosmetic Dentists,Orthodontists",4.5 star rating,national orthodontics,,,
Pizza,4.0 star rating,aurelios pizza,,,$$
Optometrists,5.0 star rating,eyes nouveau,,,
Seafood,3.5 star rating,catch of the day,,,$$
Fashion,5.0 star rating,fashion time,,,
"Shoe Repair,Luggage",4.0 star rating,a1 accessories,,,$$
"Specialty Schools,Venues & Event Spaces,Playgrounds",4.0 star rating,play place,,,
Italian,4.0 star rating,pappardelles pasta,,,$$$
Parks,4.0 star rating,mililani back care center,,,
"Women's Clothing,Accessories",3.5 star rating,dakota watch company ,,,$$
"Juice Bars & Smoothies,Caterers",5.0 star rating,rock revolt,,,$$$
"Sushi Bars,Japanese",4.5 star rating,superb lunch,,,$$$
"Contractors,Electricians,Handyman",5.0 star rating,ors security,,,
"Women's Clothing,Men's Clothing",4.5 star rating,scoop nyc,,,$$$
Preschools,5.0 star rating,the learning tree,,,
,,hair styler,,,
,,mobile media,,,
Nail Salons,5.0 star rating,magic nail spa,,,
"General Dentistry,Orthodontists,Cosmetic Dentists",5.0 star rating,extreme teeth whitening,,,
Drugstores,3.0 star rating,dr kevin snipes,,,$
"Ethnic Food,Seafood",4.5 star rating,ice cream view,,,$$$
Asian Fusion,4.5 star rating,tin drum asia cafe,,,$$$
"Active Life,Arts & Entertainment,Event Planning & Services",5.0 star rating,schuylkill valley sports,,,
Television Stations,,go fish,,,
Health & Medical,5.0 star rating,accentcare,,,
"Italian,Seafood",4.0 star rating,ms grill,,,$$$
Videos & Video Game Rental,3.5 star rating,gamestop,,,$$
Laser Eye Surgery/Lasik,4.5 star rating,hearing aids today,,,
"Department Stores,Men's Clothing,Women's Clothing,Furniture Stores,Flowers & Gifts,Personal Shopping",3.5 star rating,sheepskin gifts,,,$$
Watches,5.0 star rating,tourbillon,,,$$$$
"Electronics,Home Theatre Installation",5.0 star rating,wireless for everyone,,,$$
"Bakeries,Coffee & Tea,Cupcakes",4.0 star rating,frost,,,$$
Festivals,5.0 star rating,fun on the run,,,
"Pizza,Chicken Wings",3.5 star rating,little caesars,,,$
"Coffee & Tea,Latin American",4.0 star rating,tazas coffee,,,$
Sports Wear,4.5 star rating,cardinals clubhouse shop,,,$$$
Apartments,,nantucket bay,,,
"Tattoo,Art Galleries",5.0 star rating,uniform destination,,,$$$
Dentists,5.0 star rating,pacific dental services,,,
Nail Salons,3.5 star rating,hollywood nails,,,$$
Cards & Stationery,3.5 star rating,american greeting,,,$$
"Local Flavor,Mass Media",2.5 star rating,tv gadgets,,,
"Sports Wear,Outlet Stores",4.0 star rating,nike factory ,,,$$
"American (New),Wine Bars",3.5 star rating,razey orchards,,,$$$
"Home Decor,Furniture Stores",5.0 star rating,christmas in new york,,,$$
Counseling & Mental Health,5.0 star rating,varga,,,
Caribbean,4.5 star rating,flava,,,$$
"Venues & Event Spaces,Music Venues,Art Galleries",3.5 star rating,arc of beaver county,,,$$
"Optometrists,Eyewear & Opticians",4.5 star rating,island sunglasses,,,$$
Tattoo,,silver world,,,
Sporting Goods,,kore,,,
Nail Salons,,nail carespa,,,
Ice Cream & Frozen Yogurt,4.5 star rating,yogurt zone,,,$
"Self Storage,Truck Rental",2.0 star rating,4 corners travel,,,
Bookstores,4.5 star rating,paul carter jewels,,,$$
"Performing Arts,Art Galleries",4.5 star rating,chilli beans,,,$
Shoe Repair,3.0 star rating,express shoe repair,,,
"Bakeries,Sandwiches",4.5 star rating,top of the line fragrances,,,$
,,stargate,,,
Italian,4.0 star rating,assaggios italiano,,,$$
"Piercing,Tattoo",2.0 star rating,art expo,,,
"Health Markets,Health & Medical",4.5 star rating,bon air health,,,
"Bakeries,Pizza",4.5 star rating,pizza di roma,,,$
Women's Clothing,3.5 star rating,xo formals,,,$$
Bed & Breakfast,4.5 star rating,the waterbed room,,,
"German,Bars",3.5 star rating,winenation,,,$$
Employment Agencies,4.5 star rating,air force recruitment office,,,
"Bridal,Formal Wear",4.5 star rating,bridaltux,,,$$
Photographers,5.0 star rating,little things,,,
Tree Services,5.0 star rating,waredaner,,,
"Gyms,Trainers,Sports Clubs",2.5 star rating,city sports,,,
"Tapas/Small Plates,American (New)",4.5 star rating,juicy bird,,,$$$
Cosmetics & Beauty Supply,4.0 star rating,davids ltd jewelry,,,$$$
Watches,2.0 star rating,swiss watch gallery and fine jewelers,,,$$$
Tours,5.0 star rating,double decker tours,,,
Eyewear & Opticians,5.0 star rating,eyes on shades,,,$$$
Cosmetics & Beauty Supply,3.0 star rating,instyle fragrances,,,$$
"Women's Clothing,Art Galleries,Accessories",5.0 star rating,art plus,,,$$
Toy Stores,4.0 star rating,split obsession,,,$$
"Computers,Mobile Phones,IT Services & Computer Repair",3.5 star rating,atlantic wireless,,,$$$
"Pizza,Italian",4.0 star rating,paesano ristorante italia,,,$$
"Day Spas,Massage,Skin Care",4.5 star rating,rejuvenation spa,,,$$
"Shopping Centers,Specialty Food",4.5 star rating,sassy tees,,,$$
Jewelry,5.0 star rating,michael hill jewelers,,,$$
"Parks,Landmarks & Historical Buildings",4.5 star rating,u s armed forces marines,,,
Shopping,3.5 star rating,fangs dollar store,,,$$
"Martial Arts,Performing Arts",4.5 star rating,halau hula,,,
"Video/Film Production,Photographers",5.0 star rating,verdict,,,
Gift Shops,4.5 star rating,touch of dresden,,,$
"Wine Bars,Gastropubs",4.0 star rating,cheeky monk belgian beer cafe,,,$$
Travel Services,4.5 star rating,prescott gateway branch library,,,
"Real Estate Agents,Real Estate Services",5.0 star rating,specialty leasing,,,
"Art Galleries,Museums",3.5 star rating,odyssey jewelry,,,$$
"Home Decor,Furniture Stores,Beer, Wine & Spirits",4.5 star rating,something for everyone,,,$$
"Desserts,Ice Cream & Frozen Yogurt",4.5 star rating,yo swirl,,,$
"Children's Clothing,Accessories",4.0 star rating,gap gapkids,,,$$
"Greek,Mediterranean",4.5 star rating,cafe socrates ,,,$$$
Jewelry,4.0 star rating,gabriel jewelers,,,$$
"Videographers,Video/Film Production",5.0 star rating,video button,,,
"Hair Removal,Nail Salons",4.5 star rating,girl talk,,,$$
"Brazilian,Steakhouses",3.5 star rating,porto alegre brazilian,,,$$
Mexican,4.0 star rating,uncle julios,,,$$
Department Stores,3.0 star rating,payless fragrances,,,$
"Chicken Wings,Seafood,Fish & Chips",4.0 star rating,jj; cajun grill,,,$$
"Sushi Bars,Japanese",3.5 star rating,yum yum teriyaki,,,$$
Food Delivery Services,4.5 star rating,sweet n yummy,,,$$
"Shopping Centers,Flea Markets",4.0 star rating,decor market,,,$
Coffee & Tea,4.5 star rating,mug shots,,,$
Hair Stylists,5.0 star rating,transition hair,,,$$
"American (New),Breweries,Pizza",2.5 star rating,schianos pizza,,,$$
Yoga,5.0 star rating,action zone sports,,,
Chinese,4.0 star rating,pine garden restaurant,,,$
"Skin Care,Hair Salons,Nail Salons",4.5 star rating,best image salon,,,$
"Juice Bars & Smoothies,Vegan",4.0 star rating,smoothie factory,,,$$$
"Men's Clothing,Leather Goods,Jewelry",4.5 star rating,house of belts and buckles,,,$$$$
"Leather Goods,Accessories",3.0 star rating,christian dior,,,$$$$
"Vegetarian,Vegan",4.0 star rating,plate du jour,,,$$$
Cinema,4.5 star rating,united artist theaters,,,
Men's Clothing,4.5 star rating,rare denim lounge,,,$$$$
Hotels,2.0 star rating,americas best,,,$
"Japanese,Seafood",3.5 star rating,digital skinz,,,$$
Jewelry,5.0 star rating,legacy jewelers,,,$$$
"Seafood,Steakhouses",3.0 star rating,mccormickschmicks,,,$$$
"Fashion,Printing Services,Arcades",4.5 star rating,aussie outfitters,,,$
"Art Galleries,Venues & Event Spaces",3.5 star rating,etnies:exs,,,$$
Chinese,4.5 star rating,hunan inn,,,$$
"Jewelry,Bridal",4.5 star rating,atlanta diamond design,,,$$$
"Venues & Event Spaces,Art Galleries",3.5 star rating,indian trails gallery,,,$$
"Jewelry,Jewelry Repair,Pawn Shops",5.0 star rating,citi jewelers,,,$$$
Women's Clothing,3.0 star rating,agaci,,,$$
"Yoga,Martial Arts,Summer Camps",5.0 star rating,zen n fit yoga,,,
,,loring ward,,,
"Bookstores,Home Decor",4.0 star rating,deseret book,,,$$
Cosmetics & Beauty Supply,2.5 star rating,merle norman cosmetic studio,,,$$
"Hair Stylists,Men's Hair Salons",4.5 star rating,champions sports cuts,,,$$
Shoe Stores,1.5 star rating,sas factory shoe store,,,$$$
"Photography Stores & Services,Notaries,Printing Services",4.5 star rating,foto fix,,,$
Jazz & Blues,,alli-gators,,,
Cinema,4.0 star rating,world martial arts academy of port charlotte,,,
"Accessories,Men's Clothing,Women's Clothing",4.5 star rating,5th avenue fashions,,,$$$
Party & Event Planning,5.0 star rating,the royal fairytale,,,
Colleges & Universities,4.0 star rating,us air force recruiters,,,
"Skin Care,Cosmetics & Beauty Supply,Hair Removal",5.0 star rating,fresh produce handpicked,,,$$
"Desserts,Bakeries",3.0 star rating,dolcissimo,,,$$$
Coffee & Tea,4.5 star rating,broad river coffee,,,$
Child Care & Day Care,4.5 star rating,apple tree,,,
Massage,5.0 star rating,healing hands,,,$$
Nail Salons,4.5 star rating,nail premier,,,$
Mobile Phones,3.0 star rating,a to z cellular,,,$$$$
Hotels,3.5 star rating,helios heaters,,,$$
"Coffee & Tea,Sandwiches,Juice Bars & Smoothies",4.5 star rating,smoothie star cafe,,,$
Fashion,2.5 star rating,rue21 etc,,,$
Gift Shops,4.0 star rating,candy nlots,,,$$
"Diners,American (Traditional)",3.0 star rating,copper penny,,,$
Hair Removal,2.0 star rating,unique threading,,,$
"Bridal,Formal Wear",5.0 star rating,fun wear,,,$$$
Venues & Event Spaces,4.5 star rating,galleria,,,
Art Galleries,4.5 star rating,collector gallery,,,
"Photography Stores & Services,Notaries,Printing Services",4.5 star rating,total photo,,,$
"Skin Care,Day Spas,Hair Salons",4.0 star rating,elizabeth arden red door spa,,,$$$
"Jewelry,Watches,Gold Buyers",4.5 star rating,gold buyers america,,,$$
Farmers Market,4.5 star rating,georgia sunglasses,,,$$
"Shopping Centers,Specialty Food",4.5 star rating,childrens play area west mall ,,,$$
"Cafes,Coffee & Tea,Breakfast & Brunch",4.5 star rating,argo tea,,,$
"Tires,Oil Change Stations,Auto Repair",3.5 star rating,firestone automotive,,,
Women's Clothing,4.5 star rating,escada,,,$$$$
Print Media,1.5 star rating,epoch style,,,
"Electronics,Home Theatre Installation",5.0 star rating,its on tv and more,,,$$
Advertising,4.5 star rating,24 7 real media,,,
"Hair Salons,Nail Salons",3.0 star rating,paul mitchell school,,,$
"Shades & Blinds,Interior Design,Home Decor",4.5 star rating,custom stitch,,,$$$
"Ice Cream & Frozen Yogurt,Bakeries",4.5 star rating,sweet!,,,$
"Burgers,American (Traditional)",3.5 star rating,atrium at nebraska crossing,,,$$
"Coffee & Tea,Desserts,Sandwiches",4.0 star rating,nawlins collection,,,$$
Barbeque,4.0 star rating,bills barbecue,,,$$
"American (Traditional),Breakfast & Brunch,Burgers",2.5 star rating,ruby tuesdays,,,$$
Massage Therapy,4.0 star rating,elite spa,,,
"Men's Clothing,Shoe Stores,Women's Clothing",4.5 star rating,boss wear,,,$$$
Cinema,4.5 star rating,graumans chinese theatre,,,
"Department Stores,Cosmetics & Beauty Supply",,sephora - inside jcpenney,,,$$$
"Cinema,Performing Arts,Adult Education",5.0 star rating,cinema 10,,,
"Toy Stores,Hobby Shops",4.0 star rating,ultimate hobby,,,$$
,1.0 star rating,progressive insurance,,,
"Furniture Stores,Women's Clothing,Men's Clothing",4.5 star rating,riviera perfume,,,$$
Cinema,4.5 star rating,cinema 14,,,
Real Estate Services,4.0 star rating,coldwell banker realtors,,,
Convenience Stores,4.5 star rating,in and out convenience store,,,$
Sandwiches,4.5 star rating,potbelly,,,$$
"Antiques,Used, Vintage & Consignment",4.5 star rating,kahala kids,,,$$
"Home Decor,Nurseries & Gardening",4.5 star rating,santas antiques,,,$$$
"Trainers,Massage Therapy,Weight Loss Centers",5.0 star rating,lb total body,,,
Gyms,4.0 star rating,aqua tots,,,
Airport Shuttles,2.0 star rating,laila rowe,,,
"Bikes,Bike Repair/Maintenance,Bike Rentals",5.0 star rating,utah home fitness,,,$$$
"Bakeries,American (Traditional)",3.0 star rating,sharis restaurant,,,$$
"Venues & Event Spaces,Cultural Center",4.0 star rating,the settlement gallery,,,
"Arts & Crafts,Jewelry",5.0 star rating,paper mart,,,$$
"Japanese,Korean,Gluten-Free",4.0 star rating,teriyaki grill,,,$$
Jewelry,,rk jewelers,,,
"Sushi Bars,Japanese",4.5 star rating,shiro of japan,,,$$$
Mexican,4.0 star rating,sign of the dove,,,$
"Men's Clothing,Women's Clothing,Children's Clothing",2.0 star rating,abercrombie ,,,$$$
"Children's Clothing,Toy Stores,Baby Gear & Furniture",4.0 star rating,the childrens place ,,,$$
Art Galleries,5.0 star rating,liangs art gallery,,,$$$
Mobile Phones,2.5 star rating,mobi pcs,,,$$$
Women's Clothing,,sock city,,,
"Plumbing,Heating & Air Conditioning/HVAC",3.0 star rating,fans 1st choice,,,
"Home Decor,Florists",4.5 star rating,the decor store,,,$$
Graphic Design,1.0 star rating,signs by tomorrow,,,
Sandwiches,4.0 star rating,cowboy chicken,,,$
"Donuts,American (Traditional)",4.0 star rating,georgies donuts,,,$
"Home Decor,Furniture Stores",4.0 star rating,oasis bedroom,,,$$$
Home Health Care,,family affair,,,
Hair Salons,4.0 star rating,mario tricoci,,,$$$
Dry Cleaning & Laundry,4.5 star rating,wesmere cleaners,,,$
"Health Markets,Juice Bars & Smoothies",3.5 star rating,juice zone,,,$
Banks & Credit Unions,3.5 star rating,comerica,,,
Hotels,3.5 star rating,sleep inn,,,$
Jewelry,3.5 star rating,diamond gallery,,,$$$
Fitness & Instruction,,inches-a-weigh,,,
Hair Salons,4.5 star rating,princesa,,,$$
Parks,4.5 star rating,seaport dollars,,,
"Hair Extensions,Hair Stylists",4.5 star rating,regis salon hairstylists,,,$$$
"Thai,Seafood,Salad",3.5 star rating,hot voss,,,$$
"Burgers,American (Traditional)",3.0 star rating,mississippi mudds,,,$$
"Bakeries,Cupcakes",4.0 star rating,julias homestyle bakery,,,$$
"Hair Salons,Cosmetology Schools,Skin Care",4.0 star rating,a lys facials,,,$
"Day Spas,Sports Clubs",3.0 star rating,bay club marin,,,$$$$
"Coffee & Tea,Breakfast & Brunch",4.0 star rating,mining ,,,$
Festivals,4.5 star rating,bank of oregon,,,
"Mexican,Delis",4.0 star rating,mexico restaurant,,,$
Jewelry,5.0 star rating,diamond company,,,$$
"Jewelry,Accessories,Art Galleries",5.0 star rating,beading 2 go,,,$$$
"Boating,Tours",4.0 star rating,gulf state research,,,
"Nail Salons,Hair Salons",4.0 star rating,vivi nails,,,
"Japanese,Sushi Bars",4.0 star rating,sake bombers lounge,,,$$
"Massage,Skin Care",3.5 star rating,inf wellness chiropractic,,,$$
Shanghainese,3.5 star rating,shanghai palace,,,$$
Employment Agencies,4.0 star rating,craigs tax service,,,
,,jose eber,,,
Food Court,4.0 star rating,moto plex,,,$$
Sandwiches,1.0 star rating,charlerys steakery,,,
"Pizza,Diners",3.5 star rating,mr dinos,,,$$
American (New),4.5 star rating,stone creek dining ,,,$$$
Gift Shops,4.0 star rating,hot stuff,,,$$
Hospitals,4.0 star rating,x-styles,,,
Eyewear & Opticians,4.5 star rating,cal original sunglasses,,,$$
Farmers Market,3.5 star rating,alaska wild berry products,,,$
Libraries,5.0 star rating,geneology,,,
"Farmers Market,Grocery,Fruits & Veggies",4.0 star rating,ramirez pecan farm,,,$
"Jewelry,Antiques",5.0 star rating,two angels antiques,,,$$$
Train Stations,2.0 star rating,centre at miami valley,,,
Pizza,3.5 star rating,bucks pizza,,,$
"Coffee & Tea,Breakfast & Brunch",4.5 star rating,donas diner,,,$
Barbers,4.0 star rating,unisex palace,,,$$
"Leather Goods,Accessories,Jewelry",4.0 star rating,henri bendel,,,$$$
Food,3.5 star rating,honey baked ham,,,$$$
"Cafes,American (New)",4.5 star rating,new world cafe,,,$$
American (New),4.5 star rating,the grill on hollywood,,,$$$
Cinema,3.0 star rating,reading cinema,,,
Fabric Stores,5.0 star rating,village sewing center,,,$$
Jewelry,5.0 star rating,jewel shop,,,$$
Jewelry,,jb jewelers,,,
"Men's Clothing,Accessories,Sports Wear",4.5 star rating,thread city wear,,,$$$
Men's Clothing,4.0 star rating,riverside fashions,,,$$
"Sandwiches,Cafes",3.5 star rating,madison bleu,,,$$
"Body Shops,Auto Repair",5.0 star rating,aw;,,,
"Bars,Tobacco Shops",4.5 star rating,smart smoke,,,$$
"Accessories,Lingerie,Women's Clothing",3.0 star rating,fashion city,,,$
"American (New),Vegetarian",4.0 star rating,farmington savings bank,,,$$$
"American (New),Pizza,Breweries",3.0 star rating,molly elaines boutique cart ,,,$$
"Vegetarian,Chinese",4.0 star rating,super panda buffet,,,$$
"Diners,Breakfast & Brunch,American (Traditional)",4.0 star rating,tiffanys,,,$$
Child Care & Day Care,5.0 star rating,pequeno angelito,,,
"Bubble Tea,Coffee & Tea",4.0 star rating,shang tea ,,,$
Hobby Shops,5.0 star rating,1st down sports,,,$
"Music Venues,Performing Arts,Venues & Event Spaces",5.0 star rating,valueville,,,$
"Candy Stores,Bakeries",4.0 star rating,donut tyme,,,$$
Dentists,5.0 star rating,town center dental p c ,,,
Shopping Centers,2.5 star rating,sears optical located inside sears,,,$$
Candy Stores,4.5 star rating,sugar shack,,,$$
"Women's Clothing,Jewelry",3.0 star rating,nisas fashions,,,
"Skin Care,Massage,Hair Removal",5.0 star rating,natural therapeutics,,,$$
Local Flavor,4.0 star rating,indigo palms,,,
Sandwiches,4.5 star rating,mr hero,,,$
,,socks and more,,,
Personal Shopping,5.0 star rating,hope fashions,,,$$
"Photography Stores & Services,Video/Film Production",5.0 star rating,valencia time center,,,$$
"Jewelry,Antiques",5.0 star rating,cmo fashions,,,$$$
Hair Salons,4.5 star rating,first impression,,,$$
"Men's Clothing,Women's Clothing",4.5 star rating,m a c,,,$$$
,,mq gifts,,,
"Creperies,French",4.5 star rating,creme de la crepe,,,$
Dry Cleaning & Laundry,4.5 star rating,signature cleaners,,,$
"Post Offices,Shipping Centers,Notaries",4.5 star rating,new lottery more,,,
"Thrift Stores,Community Service/Non-Profit",4.0 star rating,urban x change,,,$
"Vegetarian,Grocery",4.5 star rating,shoprite,,,$
"Beer, Wine & Spirits",4.5 star rating,impression,,,$$
Gift Shops,5.0 star rating,forever gifts,,,$
Newspapers & Magazines,4.5 star rating,american newstand,,,$$
Lingerie,4.0 star rating,lollipops paris,,,$$$
Seafood,4.0 star rating,phillips seafood express,,,$$$
Smog Check Stations,5.0 star rating,the sticker shop,,,
Appliances & Repair,5.0 star rating,heat in a click,,,
Men's Clothing,3.0 star rating,casual male,,,$$
"Furniture Stores,Home Decor",2.0 star rating,jc sales,,,$$
Junk Removal & Hauling,,rodrigos,,,
"Men's Clothing,Outlet Stores",2.5 star rating,jos a bank clothiers,,,$$
Mexican,4.0 star rating,el rodeo restaurant,,,$
"Sports Wear,Bikes,Outdoor Gear",4.5 star rating,cap land,,,$$
Italian,4.5 star rating,mia cucina,,,$$
Shopping,2.0 star rating,life uniform,,,$$
Photographers,5.0 star rating,ar pictures,,,
"Musicians,DJs,Party & Event Planning",5.0 star rating,trio wireless,,,
Men's Clothing,4.5 star rating,milano leather,,,$$$
Home Decor,,linensn things,,,
Body Shops,3.5 star rating,all car collision,,,
Sewing & Alterations,5.0 star rating,oriental tailor,,,
Bookstores,4.5 star rating,gifts of joy,,,$$
Optometrists,5.0 star rating,my eye dr ,,,
"Bridal,Gift Shops,Trophy Shops",5.0 star rating,engravables,,,$
Nail Salons,4.0 star rating,sassy,,,$$
