category,rate,name,address,url,price_range
"Furniture Stores,Women's Clothing,Men's Clothing",4.5 star rating,yogaberry,,,$$
Travel Services,4.5 star rating,travel agency,,,
Leather Goods,4.5 star rating,honey handbags,,,$$$
Men's Clothing,4.5 star rating,whistle workwear women,,,$$$$
"American (Traditional),Steakhouses",4.0 star rating,kincaids steak house,,,$$$
Public Services & Government,4.0 star rating,harley-davidson honolulu,,,
"Massage,Day Spas,Makeup Artists",4.5 star rating,bolly 2 holly hair salon,,,$$$
Sports Wear,3.0 star rating,sports city,,,$$
Mobile Phones,2.5 star rating,zcom wireless,,,$$
"Gelato,Ice Cream & Frozen Yogurt",4.5 star rating,milan gelato,,,$
Performing Arts,4.0 star rating,durham performing center,,,
"Shoe Stores,Sports Wear",5.0 star rating,come together wear,,,$$
"Jewelry,Accessories,Women's Clothing",4.0 star rating,bag it boutique,,,$$
Sports Wear,4.5 star rating,cardinals sports,,,$$$
"Mobile Phones,Mobile Phone Repair",4.0 star rating,cyber check multi service,,,$$
Grocery,4.5 star rating,franks quality produce,,,$
"Korean,Tapas Bars",3.5 star rating,stix,,,$$
Personal Chefs,5.0 star rating,garbos,,,
"Lounges,Dance Clubs,Party & Event Planning",3.0 star rating,tropical fun zone,,,$$$
Stadiums & Arenas,4.5 star rating,larry johnson gallery,,,
Hair Salons,4.5 star rating,shear harmony,,,$$$
"American (Traditional),Comfort Food",3.0 star rating,boston market,,,$
"Latin American,Caribbean",4.0 star rating,panda express coming soon ,,,$$
Florists,5.0 star rating,the little viking,,,$$
Shoe Stores,3.5 star rating, 99 uniform store,,,$$
"British,Tea Rooms",4.5 star rating,the tea spot,,,$$
"American (New),Buffets",3.5 star rating,lubys,,,$
Steakhouses,4.0 star rating,boone county national bank,,,$$$$
Chinese,4.0 star rating,liangs of hawaii,,,$$
"Optometrists,Eyewear & Opticians",3.5 star rating,fifth avenue optical,,,$$
"Jewelry,Wholesale Stores,Accessories",4.5 star rating,rogers jewelers,,,$$
,,tr; natural scent-sations,,,
Shoe Stores,3.5 star rating,dsw shoe warehouse,,,$$
Tanning,1.0 star rating,tanfastic,,,
"Art Galleries,Venues & Event Spaces",3.5 star rating,whistling moose gallery,,,$$
,5.0 star rating,treasure isle,,,
"Latin American,Peruvian,Tapas Bars",3.5 star rating,yucca branch library,,,$$
"Delis,Sandwiches,Breakfast & Brunch",4.0 star rating,ny grill,,,$$
Japanese,3.5 star rating,yanagi too,,,$$
Thai,4.0 star rating,pkm marketing,,,$$
"Mexican,Gluten-Free",4.0 star rating,el campo,,,$$
"Acupuncture,Massage,Traditional Chinese Medicine",5.0 star rating,healthy magic,,,$
"Bakeries,Coffee & Tea,Cafes",4.0 star rating,atlanta bread company bakery cafe,,,$$
"Contractors,Flooring",5.0 star rating,the tile shop,,,
Bakeries,4.5 star rating,don pan bakery,,,$
"Tattoo,Art Galleries",5.0 star rating,its just about time,,,$$$
"Videographers,Video/Film Production",5.0 star rating,dramatic license productions,,,
"Massage,Nail Salons,Hair Removal",4.0 star rating,red nails nail salon,,,$$$
Jewelry,4.5 star rating,o c designs,,,$$
"Jewelry,Watches,Watch Repair",4.0 star rating,jewelers loupe,,,$$
"Television Service Providers,Internet Service Providers",1.5 star rating,hamden employable,,,
"Cards & Stationery,Ethnic Food,Kitchen & Bath",4.5 star rating,the grape base,,,$
"Gyms,Trainers",2.5 star rating,ntrc tax service ,,,
"Recreation Centers,Trampoline Parks",4.0 star rating,bouncinaround,,,
Jewelry,5.0 star rating,cj jewelers,,,$$
"Beer, Wine & Spirits",4.5 star rating,jewels of austria,,,$$
Specialty Schools,5.0 star rating,charleston,,,
American (Traditional),3.5 star rating,sobe factory,,,$$
"Coffee & Tea,Sandwiches,Desserts",4.0 star rating,key west cafe,,,$
Art Galleries,4.5 star rating,milan gallery,,,$$$$
Cosmetics & Beauty Supply,4.5 star rating,dazzles,,,$$
Coffee & Tea,5.0 star rating,nordstrom e-bar,,,
Hair Salons,4.0 star rating,alishas hallmark,,,$$$
"Candy Stores,Chocolatiers & Shops,Flowers & Gifts",4.5 star rating,teddy mountain,,,$$
Jewelry,5.0 star rating,elegant jewelry,,,$$
"Fashion,Printing Services,Arcades",4.5 star rating,my favorite shirts,,,$
"Bars,American (Traditional)",3.0 star rating,ecko enterprises,,,$$
Shoe Stores,2.5 star rating,journeys kidz shoes,,,$$
"Shoe Stores,Sports Wear",5.0 star rating,foot connection,,,$$
"Performing Arts,Dance Schools",4.5 star rating,east west ballet school,,,
Cinema,3.5 star rating,carmike cinema,,,
"Department Stores,Cosmetics & Beauty Supply,Kitchen & Bath",4.0 star rating,image ii,,,$$$
"Dim Sum,Cantonese,Seafood",3.0 star rating,season,,,$$
"Massage,Acupuncture",5.0 star rating,refresh massage,,,$$
Bakeries,4.0 star rating,paul maison de qualite,,,$$
Hair Salons,2.5 star rating,chic cuts,,,$$$
Eyewear & Opticians,5.0 star rating,optical fair,,,$$
Luggage,4.0 star rating,specialty luggage,,,$
Ice Cream & Frozen Yogurt,3.0 star rating,yogurt planet,,,$
"Jewelry,Watches,Jewelry Repair",5.0 star rating,the masters jewelry shop,,,$$
Photographers,4.5 star rating,prelude photography,,,
"Cosmetic Dentists,Endodontists,Periodontists",5.0 star rating,i smile dental,,,
Performing Arts,,adinas,,,
"Fast Food,Burgers",4.0 star rating,coast burger,,,$
"American (Traditional),Breakfast & Brunch",3.5 star rating,adnorav,,,$$
Hardware Stores,2.0 star rating,schueler shoes,,,$$
"Cards & Stationery,Art Supplies",4.5 star rating,magnet max,,,$$
"Candy Stores,Chocolatiers & Shops,Flowers & Gifts",4.5 star rating,fruit nuts and stuff,,,$$
"Local Services,Print Media",4.5 star rating,mais jewelry,,,
Hair Stylists,5.0 star rating,silhouette,,,$$
"Department Stores,Men's Clothing,Women's Clothing,Furniture Stores,Flowers & Gifts,Personal Shopping",3.5 star rating,marios of palm springs,,,$$
Cinema,4.5 star rating,foreign flix,,,
"Pizza,Bars,Italian",3.5 star rating,casa dipaolo,,,$$
Shoe Stores,,dolce vanita,,,
"Department Stores,Discount Store",4.0 star rating,dollar heaven,,,$
Hardware Stores,4.5 star rating,wicksn sticks,,,$$
Personal Shopping,5.0 star rating,little fashions,,,$$
"Luggage,Outdoor Gear",5.0 star rating,front row sports,,,$$$
Barbeque,3.5 star rating,world sports grille by sega,,,$$
"Musical Instruments & Teachers,Specialty Food",4.5 star rating,hawaiian ukulele,,,$$
"American (New),British,Cocktail Bars",4.0 star rating,lavalier,,,$$$
"Toy Stores,Baby Gear & Furniture,Children's Clothing",4.5 star rating,toy boat toy boat toy b,,,$$
"Hair Removal,Nail Salons",4.5 star rating,la-vi nails,,,$$
Security Systems,3.0 star rating,cell gadgets,,,
Chicken Wings,,world chicken,,,
"Used, Vintage & Consignment,Children's Clothing",4.0 star rating,childrens place,,,$
Shopping,2.0 star rating,life uniforms,,,$$
Shoe Stores,5.0 star rating,takkens shoes,,,$$
"Sports Wear,Bikes,Outdoor Gear",4.5 star rating,modells sporting goods,,,$$
"Sewing & Alterations,Men's Clothing",4.5 star rating,silver threads tailoring,,,$
"Southern,Soul Food,Breakfast & Brunch",3.5 star rating,old country buffet,,,$$
Jewelry,,jewelers choice,,,
"Electronics,Computers",,apple computers,,,
"Cards & Stationery,Ethnic Food,Kitchen & Bath",4.5 star rating,hot gifts,,,$
"Chinese,Vegetarian",3.5 star rating,golden chopsticks,,,$$
"Men's Clothing,Women's Clothing",4.5 star rating,4 m fashions,,,$$$
,,picture this,,,
"Mobile Phone Repair,Electronics Repair,Mobile Phones",5.0 star rating,discount wireless,,,$$
"Pilates,Gyms,Trainers",5.0 star rating,york stuidos,,,
"Optometrists,Eyewear & Opticians",4.5 star rating,optica universal,,,$$
"Bakeries,Desserts",4.5 star rating,confectional cheesecakes,,,$$
"Ice Cream & Frozen Yogurt,Bakeries",4.5 star rating,d o g s ,,,$
"Cards & Stationery,Ethnic Food,Kitchen & Bath",4.5 star rating,perfume source,,,$
"IT Services & Computer Repair,Web Design",5.0 star rating,digital concepts cart ,,,
"Motorcycle Repair,Tires",5.0 star rating,cash oregon,,,
"Department Stores,Cosmetics & Beauty Supply,Kitchen & Bath",4.0 star rating,keepsake cuties,,,$$$
"Venues & Event Spaces,Music Venues",3.0 star rating,gibson amphitheatre,,,$$
Men's Clothing,4.5 star rating,embroidery works hawaii,,,$$$$
"Shopping Centers,Apartments",3.5 star rating,mainstreet maintenance,,,$$$
"Banks & Credit Unions,Investing,Financial Advising",4.0 star rating,whitney bank,,,
"Coffee & Tea,Sandwiches,Juice Bars & Smoothies",4.5 star rating,booster juice,,,$
"Florists,Bridal",5.0 star rating,the colorado store,,,$$
Sporting Goods,5.0 star rating,plaza sports,,,$$
Arts & Entertainment,4.0 star rating,glowing candle,,,
"Cajun/Creole,Seafood,Asian Fusion",3.5 star rating,tasty cajun,,,$$
"Photography Stores & Services,Photo Booth Rentals",4.5 star rating,12 hour photo center,,,$$
Arts & Entertainment,4.0 star rating,m2 gallery,,,
Cuban,4.0 star rating,republika,,,$$
Lawyers,,deportes rodriguez,,,
"Jewelry,Gift Shops",4.5 star rating,the collectible company,,,$$
Landmarks & Historical Buildings,5.0 star rating,iowa army national guard,,,
"Japanese,Sushi Bars",2.5 star rating,akoo social music television,,,$$
"Women's Clothing,Men's Clothing",3.0 star rating,superdry,,,$$
Child Care & Day Care,5.0 star rating,jolenes,,,
"Women's Clothing,Men's Clothing,Used, Vintage & Consignment",4.0 star rating,my best friends closet,,,$
Parking,4.0 star rating,parking,,,
Children's Clothing,3.5 star rating,crazy 8,,,$$
Thai,3.5 star rating,thai expressions,,,$$
Nail Salons,3.0 star rating,donna nails,,,$
"Cafes,Salad,Breakfast & Brunch",3.5 star rating,fearless,,,$
"Cinema,Museums,Venues & Event Spaces",3.5 star rating,cobb dolphin 19 cinemas,,,
Optometrists,5.0 star rating,optometrist,,,
American (New),5.0 star rating,cool beans,,,$
"American (Traditional),Steakhouses",4.0 star rating,houston texans grille,,,$$$
Nurseries & Gardening,4.0 star rating,huggable pets,,,$$
Preschools,5.0 star rating,the guiding light,,,
"Jewelry,Home Decor",5.0 star rating,sirens,,,$$
"Libraries,Tutoring Centers,Adult Education",4.0 star rating,virginia college cafe,,,
"Sports Wear,Bikes,Outdoor Gear",4.5 star rating,monsoon fashions,,,$$
"Gyms,Trainers,Sports Clubs",2.5 star rating,la fitness,,,
Gift Shops,5.0 star rating,delightful scents,,,$
"Creperies,Sandwiches,Belgian",3.5 star rating,dr donald sargent md,,,$$
"Gyms,Trainers",3.0 star rating,fit-lite 24-hour fitness ,,,
"Spanish,Breweries,Tapas/Small Plates",3.5 star rating,grizzlys burger ,,,$$
Sports Wear,5.0 star rating,fox head,,,
"American (New),Modern European,Breakfast & Brunch",4.0 star rating,lake street kitchenbar,,,$$$
"Specialty Schools,Venues & Event Spaces,Playgrounds",4.0 star rating,the play place,,,
"Coffee & Tea,Sandwiches,Vietnamese",4.5 star rating,fresh brew cafe,,,$
"Asian Fusion,Cajun/Creole",3.5 star rating,cajun quarter,,,$$
"Fitness & Instruction,Adult Education",4.0 star rating,jcc teen center,,,
Hair Removal,5.0 star rating,bella brazil,,,$$
"Family Practice,Urgent Care,Internal Medicine",4.5 star rating,now care center,,,
Shades & Blinds,4.5 star rating,jason whites store,,,
Farmers Market,4.5 star rating,rock hill lavendar,,,$$
"Sports Wear,Bikes,Outdoor Gear",4.5 star rating,industrial ride shop,,,$$
American (New),4.5 star rating,buttersbeans;,,,$$$
"American (New),Asian Fusion",4.5 star rating,huet eye associates,,,$$$$
Airlines,3.5 star rating,prince william federation,,,
Italian,3.0 star rating,breadbar,,,$$
Hair Salons,5.0 star rating,dahlia,,,$$
"Motorcycle Dealers,Motorcycle Repair,Leather Goods",4.5 star rating,work n gear,,,$$
"Sports Wear,Bikes,Outdoor Gear",4.5 star rating,vans outdoor inc,,,$$
Maternity Wear,2.5 star rating,a pea in the pod,,,$$$
Skin Care,,maxines,,,
Cinema,4.5 star rating,amc discover mills 18,,,
Watch Repair,5.0 star rating,ice time and repair,,,
Cinema,4.0 star rating,ipic,,,
"Musical Instruments & Teachers,Specialty Food",4.5 star rating,va abc,,,$$
"Banks & Credit Unions,Investing,Insurance",5.0 star rating,edward jones investments,,,
Hotels,3.0 star rating,la luna,,,$$
Lingerie,4.5 star rating,candid intimates,,,$$$
"Bakeries,Candy Stores",4.5 star rating,sugared n iced,,,$
Department Stores,3.5 star rating,steinhafels,,,$$
"Moroccan,African",4.0 star rating,adamas jewelers,,,$$
"Department Stores,Baby Gear & Furniture,Women's Clothing",3.0 star rating,jcpenney furniture,,,$$
,,gift station,,,
,,happy land,,,
"Italian,Pizza",4.0 star rating,venetian ls nail salon,,,$$
"Coffee & Tea,Cafes",3.5 star rating,cafe hana,,,$
"Delis,Juice Bars & Smoothies,Sandwiches",4.0 star rating,omy deli,,,$
"Nail Salons,Tanning",5.0 star rating,red nails nspa,,,$$
Pizza,,pizza plus,,,
Talent Agencies,5.0 star rating,modells,,,
"Diners,American (Traditional),Breakfast & Brunch",3.5 star rating,burgers fishfries,,,$$
General Dentistry,1.0 star rating,just 4 kids,,,
Party Supplies,,angelababy,,,
Dim Sum,4.0 star rating,tc; nails,,,$
General Dentistry,1.0 star rating,just 4 kidz,,,
"Sporting Goods,Gift Shops,Trophy Shops",5.0 star rating,five star engraving,,,$$
Comic Books,4.5 star rating,easy reader optical,,,$$
"Department Stores,Cosmetics & Beauty Supply",4.0 star rating,northwest beauty,,,$$$
"Shades & Blinds,Interior Design,Home Decor",4.0 star rating,fashion shades,,,$$
Ice Cream & Frozen Yogurt,4.5 star rating,sweet frog premium yogurt,,,$
Bars,3.0 star rating,caliente,,,$
"Gyms,Trainers,Yoga",3.0 star rating,barbers risk reduction,,,
"Sandwiches,Vegetarian,Salad",3.5 star rating,chopt salad and wrap,,,$$
Italian,3.5 star rating,gracy lane,,,$$
Nail Salons,3.5 star rating,ivy nails,,,$
"Shopping Centers,Specialty Food",4.5 star rating,peninsula luggage,,,$$
Home Decor,5.0 star rating,omy shoes,,,$$
"Elementary Schools,Art Schools",3.5 star rating,charter school,,,
"Trainers,Pilates,Boot Camps",4.5 star rating,issa shoes,,,
Jewelry,5.0 star rating,fixit quick jewelry repairs,,,$$$
Art Galleries,4.5 star rating,martin lawrence galleries,,,$$$$
"Accessories,Leather Goods,Watches",3.5 star rating,mont blanc,,,$$$$
"Women's Clothing,Home Decor,Accessories",4.0 star rating,lavish,,,$$$
"Italian,Pizza",4.0 star rating,piu freddo,,,$$
"Desserts,American (Traditional)",3.0 star rating,marie callender,,,$$
Nutritionists,5.0 star rating,happy bellys,,,
Pet Stores,5.0 star rating,pet city,,,
Chiropractors,,dc sports,,,
"Personal Injury Law,General Litigation,Business Law",5.0 star rating,burnett law office,,,
Massage,4.5 star rating,academy massage center,,,$$
Himalayan/Nepalese,4.0 star rating,secret of the himalayan,,,$$
"Women's Clothing,Men's Clothing,Children's Clothing",3.5 star rating,hm;,,,$$
"Colleges & Universities,Landmarks & Historical Buildings",4.0 star rating,national american univ ,,,
American (New),4.0 star rating,blue ridge mtn sports,,,$$
"Chinese,Food Trucks",4.0 star rating,spatea garden,,,$
"Video/Film Production,Photographers",,beya,,,
Travel Services,4.5 star rating,customer information center,,,
"Herbs & Spices,Grocery",5.0 star rating,bakers supermarket,,,$$
Seafood,2.0 star rating,seven seas,,,$$
Outdoor Gear,4.5 star rating,cool gears,,,$$$$
Real Estate Services,5.0 star rating,beneficial nebraska,,,
"Hair Extensions,Hair Stylists",,stylez,,,
Women's Clothing,4.0 star rating,styles,,,$$$
Pizza,4.5 star rating,pirate island pizza,,,$$
Hair Salons,5.0 star rating,radiance salon,,,$$
"American (New),Tapas/Small Plates,Gastropubs",4.0 star rating,mcdonalds lake county fare food court ,,,$$
"Seafood,Seafood Markets,Live/Raw Food",4.5 star rating,the sweet depot,,,$$
"Steakhouses,Brazilian,Buffets",4.0 star rating,royal fork buffet,,,$$$
Travel Services,4.5 star rating,jtb usa,,,
Hardware Stores,4.5 star rating,mugger,,,$$
"Department Stores,Cosmetics & Beauty Supply,Kitchen & Bath",4.0 star rating,super beauty depot,,,$$$
"Italian,Pizza",4.0 star rating,pizzaioli,,,$$
"Personal Shopping,Women's Clothing,Men's Clothing",5.0 star rating,jc jewelers,,,$$
"Seafood,Seafood Markets,Live/Raw Food",4.5 star rating,body shack,,,$$
"Coffee & Tea,Breakfast & Brunch,Burgers",4.0 star rating,one for the road,,,$$
Donuts,3.0 star rating,paradise coffee,,,$
"Greek,Mediterranean",4.0 star rating,gyro express,,,$
"Art Galleries,Venues & Event Spaces",3.5 star rating,decor art gallery,,,$$
"Trainers,Boot Camps",5.0 star rating,sports nation,,,
"Music Venues,Venues & Event Spaces,Performing Arts",4.5 star rating,big top,,,$$
"Vegetarian,Vegan,Breakfast & Brunch",4.0 star rating,zonkers,,,$$
Obstetricians & Gynecologists,4.5 star rating,c d clark,,,
"Colleges & Universities,Landmarks & Historical Buildings",4.0 star rating,landmark career academy,,,
"Sports Wear,Bikes,Outdoor Gear",4.5 star rating,ultimate sports fan,,,$$
"Piercing,Tattoo",5.0 star rating,body mod studios,,,$$
"American (Traditional),Breakfast & Brunch",4.0 star rating,hemingways island grill,,,$$
"Hotels,Day Spas",3.5 star rating,elizabeth grady,,,$$$
"Pubs,Burgers,American (Traditional)",3.5 star rating,old tyme portraits,,,$$
Korean,4.0 star rating,koba tofu grill,,,$$
"Department Stores,Cosmetics & Beauty Supply,Kitchen & Bath",4.0 star rating,seen on tv and more!,,,$$$
Cosmetic Surgeons,5.0 star rating,charming eyes,,,
Pizza,4.0 star rating,slice,,,$
"Nail Salons,Skin Care",4.0 star rating,romeo nailsspa,,,$$$
"Bikes,Bike Rentals",4.0 star rating,amateur athlete,,,$$
"Pizza,Italian",3.0 star rating,lucianos pizza,,,$$
"Karaoke,Lounges",3.5 star rating,pandora coming soon ,,,$$
Heating & Air Conditioning/HVAC,,blue pacific,,,
Child Care & Day Care,3.5 star rating,sunflower house,,,
Nail Salons,4.0 star rating,90’s nails,,,$
Party & Event Planning,5.0 star rating,footsie,,,
"Performing Arts,Opera & Ballet",4.5 star rating,ballet theatre school of dance,,,
Italian,4.5 star rating,bavarian nuts,,,$$$$
"Women's Clothing,Accessories",4.0 star rating,malandrino,,,$$
Colleges & Universities,4.5 star rating,green river comm college,,,
Women's Clothing,2.5 star rating,2b,,,$$
Barbers,5.0 star rating,haircuts plus,,,$
Piercing,3.5 star rating,piercing pagoda +,,,$$
"Piercing,Tattoo",5.0 star rating,piercing pagoda 2,,,$$
"Party & Event Planning,Florists,Bridal",5.0 star rating,world of decor,,,
"Lounges,Cocktail Bars,Music Venues",4.0 star rating,royale,,,$$
Hair Stylists,4.5 star rating,sassoon studio,,,$$
"Desserts,Food Trucks",4.5 star rating,churro mania,,,$
Coffee & Tea,4.5 star rating,mythic treasures,,,$
"Burgers,Diners,Portuguese",3.5 star rating,redwines gold nugget,,,$$
"Ice Cream & Frozen Yogurt,Bakeries",4.5 star rating,willie greens organic,,,$
"Men's Clothing,Women's Clothing,Children's Clothing",2.0 star rating,gap factory store,,,$$
Ice Cream & Frozen Yogurt,4.5 star rating,mr; jewelers,,,$
"Electronics Repair,Web Design,IT Services & Computer Repair",,i-customize,,,
"Bars,American (New)",4.0 star rating,penelope,,,$$
"Burgers,American (New),Gastropubs",4.0 star rating,cali burger,,,$$
"Jewelry,Watches,Jewelry Repair",5.0 star rating,arizona watch and jewlery,,,$$
Jewelry,4.5 star rating,johann paul jewelers,,,$$$
"Costumes,Accessories",4.0 star rating,material girls,,,$$$
Chinese,4.0 star rating,side wok cafe,,,$
Gift Shops,5.0 star rating,simply nepal,,,$
,,distinctions,,,
"French,Italian",4.0 star rating,minas obsession,,,$$$$
Hair Salons,4.5 star rating,hair sensations,,,$$
Seafood,4.0 star rating,sunburst reflections,,,$$$$
Mexican,4.0 star rating,rosarito grill,,,$
"Performing Arts,Dance Schools",4.5 star rating,style hip hop,,,
"Jewelry,Gold Buyers",5.0 star rating,josephs jewelers,,,$$
Thai,4.0 star rating,sri-thai,,,$$
"Bars,Breweries,Gastropubs",3.5 star rating,nebraska brewing ,,,$$
"Jewelry,Antiques",5.0 star rating,2nd chance antique,,,$$$
"Coffee & Tea,Sandwiches",4.0 star rating,pyramid cafe,,,$
"Japanese,Sushi Bars",4.0 star rating,tokyo joes,,,$$
Tax Services,4.5 star rating,liberty tax services,,,
Tobacco Shops,4.0 star rating,electronic cigarettes,,,$
"Venues & Event Spaces,Music Venues,Art Galleries",3.5 star rating,chemung-hall fame museam,,,$$
"Bakeries,Donuts",4.5 star rating,francesca’s coming soon ,,,$
Hawaiian,3.0 star rating,hawaiian bbq,,,$
"Coffee & Tea,Sandwiches,Desserts",4.0 star rating,ice box cafe,,,$
Event Photography,5.0 star rating,picture it studios,,,
Cinema,4.0 star rating,cinema,,,
"Parks,Local Flavor",4.5 star rating,discover queens visitors center,,,
"Used, Vintage & Consignment",4.5 star rating,cleopatra treasures,,,$$
Department Stores,3.5 star rating,calvin klein company store,,,$$
"Acupuncture,Traditional Chinese Medicine",5.0 star rating,haru,,,
Hair Salons,2.5 star rating,cost cutters,,,$
"Social Clubs,Venues & Event Spaces",4.0 star rating,mcghees miniatures,,,
"Sports Wear,Outdoor Gear,Shoe Stores",4.0 star rating,south pacific watersports,,,$$
Personal Shopping,5.0 star rating,law jeans,,,$$
"Day Spas,Nail Salons,Hair Removal",4.5 star rating,u s nails,,,$$
Coffee & Tea,4.5 star rating,the lazy bean,,,$
"Beer, Wine & Spirits,Convenience Stores",4.5 star rating,boulevard convenience,,,$$
"Massage,Skin Care,Nail Salons",4.0 star rating,nails and spa,,,$$
"Tea Rooms,Vegetarian",4.0 star rating,mad greens,,,$$
"Retirement Homes,Community Service/Non-Profit",5.0 star rating,as; newstand,,,
"Nail Salons,Hair Salons",4.0 star rating,four seasons nail salon,,,$
"Vegan,Vegetarian",4.0 star rating,loving hut vegan,,,$
"Newspapers & Magazines,Cards & Stationery",4.0 star rating,newsstand ,,,$$
Mobile Phones,2.5 star rating,zoom wireless verizon ,,,$$
Beauty & Spas,3.0 star rating,perfume plus ,,,$$
"Women's Clothing,Accessories,Cosmetics & Beauty Supply",4.0 star rating,bags boutique,,,$$$$
"Venues & Event Spaces,Music Venues",3.0 star rating,grand ballroom,,,$$
"Women's Clothing,Accessories",3.0 star rating,jones new york ,,,$$
"Accessories,Hats",4.5 star rating,hats plus more,,,$$
"Men's Clothing,Women's Clothing",3.5 star rating,crewcuts by j crew,,,$$
"Computers,Data Recovery",4.5 star rating,the mac express,,,$$
"Day Spas,Yoga",4.0 star rating,club tabby,,,$$$
Sushi Bars,3.0 star rating,love boat sushi,,,$$
Gift Shops,4.5 star rating,seasons greetings,,,$$
Real Estate Agents,4.0 star rating,monelle,,,
Caterers,4.5 star rating,the other woman,,,
Men's Clothing,4.5 star rating,moda italy,,,$$$
"American (Traditional),Steakhouses",4.0 star rating,coopers corner,,,$$$
Sewing & Alterations,5.0 star rating,international tailors,,,
Bars,4.0 star rating,the wishing well,,,$
"Chinese,Japanese",2.5 star rating,feng shui,,,$
"Boating,Coffee & Tea",4.5 star rating,totally pagoda,,,$$
Grocery,4.0 star rating,the fresh market,,,$$
"Local Flavor,Mass Media",2.5 star rating,tom green county humane society,,,
"Graphic Design,Printing Services,Marketing",5.0 star rating,custom stickers plus,,,
Obstetricians & Gynecologists,4.0 star rating,diagnostic center,,,
"Jewelry,Jewelry Repair",5.0 star rating,md jewelers,,,$$
Tattoo,5.0 star rating,lords and ladies,,,$$
"Coffee & Tea,Sandwiches",4.0 star rating,chameleon,,,$
"Pizza,Italian,American (Traditional)",3.0 star rating,pizza go,,,$
Sporting Goods,4.5 star rating,play it again sports,,,$$
"Arcades,Museums",4.5 star rating,classic arcade,,,
Jewelry,4.5 star rating,j s jewelers,,,$$
"Electronics,Computers",4.0 star rating,sony,,,$$$
"Men's Clothing,Shoe Stores,Formal Wear",4.0 star rating,ultimate wear,,,$$$
Department Stores,4.5 star rating,timberland factory store,,,$$$
Movers,5.0 star rating,interstate cleaning corp ,,,
Jewelry,4.5 star rating,shimmering seas,,,
"American (Traditional),Breakfast & Brunch",3.5 star rating,nikis roma pizza,,,$$
Print Media,1.5 star rating,link u web design,,,
"Bars,American (Traditional)",4.0 star rating,brick city,,,$$
American (New),3.5 star rating,california crisp,,,$
"Italian,Wine Bars",4.5 star rating,bella storia jewelers,,,$$
"Donuts,Ice Cream & Frozen Yogurt",3.5 star rating,baskin robbins - dunkin donuts,,,$
Hair Salons,4.0 star rating,mabels,,,$$
"Skin Care,Laser Hair Removal,Medical Spas",5.0 star rating,ohana daze,,,$$$
"Desserts,Ice Cream & Frozen Yogurt",4.5 star rating,dippindots ice cream,,,$$$
Seafood,5.0 star rating,food n food,,,
"Sports Bars,American (Traditional),Chicken Wings",4.0 star rating,wigns tv,,,$$
"Department Stores,Discount Store",4.0 star rating,q bargain,,,$
Cinema,4.5 star rating,regal cinema 7,,,
"Latin American,Mexican",3.5 star rating,maganas farms,,,$$
Coffee & Tea,4.0 star rating,arco iris graphics,,,$$
Professional Sports Teams,4.0 star rating,bethlehem barber shop,,,
"Italian,Seafood",4.0 star rating,romanos jewelers,,,$$$
Cinema,3.0 star rating,harkins theatre,,,
Grocery,4.0 star rating,n-ask,,,$$$$
"Towing,Insurance,Travel Services",2.5 star rating,automobile club of s ca,,,
"Physical Therapy,Massage",5.0 star rating,relaxation,,,$$
Solar Installation,5.0 star rating,solarx,,,
"Tax Services,Payroll Services,Accountants",5.0 star rating,carlene data,,,
"Shoe Repair,Shoe Stores,Medical Supplies",3.0 star rating,cell phone access more,,,$$
Hair Salons,4.5 star rating,affinity salonspa,,,$$
"Women's Clothing,Leather Goods,Men's Clothing",3.0 star rating,f bianco,,,$$$$
Italian,4.0 star rating,bruno cipriani,,,$$$
Italian,3.5 star rating,sals italian ristorante,,,$$
"Ice Cream & Frozen Yogurt,Desserts,Shaved Ice",4.0 star rating,ritas italian ice,,,$
Shoe Repair,5.0 star rating,real shine shoe shine,,,
"Vietnamese,Sandwiches",4.5 star rating,sac federal credit union,,,$
"Men's Clothing,Women's Clothing,Sewing & Alterations",4.5 star rating,mens depot,,,$$
"Thrift Stores,Community Service/Non-Profit",4.0 star rating,t-shirt heaven,,,$
"Horseback Riding,Horse Boarding",3.0 star rating,vaqueros boots,,,
"Hair Salons,Makeup Artists",4.0 star rating,uprock,,,$
"Children's Clothing,Accessories",4.0 star rating,baby gap,,,$$
Smog Check Stations,5.0 star rating,sticker stop,,,
"Buffets,Salad",2.5 star rating,soup plantation,,,$
"Lounges,Breakfast & Brunch",4.0 star rating,mocali,,,$$$$
American (New),4.0 star rating,m-lo plus,,,$$$
"Latin American,Peruvian,Tapas Bars",3.5 star rating,chicken kitchen latino,,,$$
Home Decor,4.5 star rating,discovery shutters,,,$$$$
"Massage,Day Spas,Skin Care",5.0 star rating,bamboo massage,,,$$$
"Coffee & Tea,Vietnamese,Sandwiches",4.0 star rating,new orleans flare,,,$
"Department Stores,Cosmetics & Beauty Supply",4.0 star rating,leather classique,,,$$$
American (New),2.5 star rating,charleys grilled subs,,,$
Chocolatiers & Shops,4.5 star rating,beach treats,,,$$
"Art Galleries,Arts & Crafts,Home Decor",4.0 star rating,hot sand,,,$$
"Sporting Goods,Surf Shop",4.0 star rating,hic surf,,,$$
"Hair Salons,Eyelash Service,Nail Salons",1.0 star rating,beauty zone,,,$$
,,photo imaging,,,
"Shades & Blinds,Home Decor,Furniture Reupholstery",4.5 star rating,california fashions,,,$$
Hotels,,gift plaza,,,
